#OTU ID	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
NR 116245.1 Pantoea brenneri strain LMG 5343 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	203.854896084967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.853711616972	0	0	0	0	0	0	0	0	0	0	242.02526743792	0	198.479645912312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738.702469113003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897.692929172028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.861549032332	147.396969518307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 116558.1 Corynebacterium stationis strain ATCC 14403 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	98.3535613824577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038.42159916926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117734.1 Fusobacterium mortiferum strain DSM 19809 16S ribosomal RNA gene  partial sequence	0	2513.13111005001	0	30677.5243487261	0	1121.20192846732	80897.1284112271	1262.11141531232	1188.21292775665	0	0	120593.771025132	51935.6700203227	0	42623.3791684358	0	0	0	68460.781934528	0	24269.5396173854	0	0	0	0	117088.118296951	2620.96314697906	0	0	747.562944799952	0	0	0	0	0	166950.138752126	18345.4482519903	0	1203.40563795541	113.540886073075	0	0	0	0	7366.0303234915	0	52136.6339372148	0	0	98661.247537347	0	0	0	0	0	0	147522.028627248	0	0	28138.7685586286	899.396119748169	0	655.340203483133	56822.5057710357	9395.55277168807	0	0	4060.3366019043	0	93489.0727549375	0	0	0	145811.881062253	0	0	55008.0485460504	0	0	0	0	0	0	137.012577754638	0	0	0	37622.9982635539	1209.80750618346	0	0	0	31688.2003551528	1180.77695123391	0	0	0	0	124047.102247109	0	0	0	0	665.668164420037	371.742605420007	0	359.509628866226	0	0	1094.11850519098	0	0	0	848.776347432452	0	0	0	0	4003.55097564797	76804.9155145929	0	0	0	0	0	0	0	0	0	0	144.370975659053	0	0	41205.8121882455	0	949.983375290932	0	5496.2419445704	0	0	0	0	576.103237700196	46261.4166567535	0	0	0	0	403.502400839285	0	0
NR 117129.1 {Clostridium} oroticum strain DSM 1287 16S ribosomal RNA gene  partial sequence	6874.42713107241	0	133.908246069793	0	0	305.78234412745	0	194.170986971127	0	0	0	0	0	0	0	0	0	649.257898222332	127.72533943009	0	0	125.803570305325	0	0	0	421.685900229116	0	428.467372209606	826.469048734125	0	1758.52002954314	74768.4410222073	0	0	10985.6249078949	447.587503356906	692.281066112842	0	0	113.540886073075	418.626069240752	9869.60994189441	0	0	0	0	0	0	0	387.819369250578	0	3214.76956990976	285.494047449111	113.422407730871	12375.8640466057	172.956518731191	0	1055.2604734602	0	370.246954718797	128.485159964024	0	3768.20617002802	0	0	114.077116130504	4659.21987933815	0	84141.4292108011	75.699654052581	18375.7126478303	49159.0448266305	58953.7543267408	0	495.458298926507	0	115.806417991685	532.396315817494	286.804141451803	4805.44123807881	13916.3676603736	0	184.675617278251	0	1873.79959713309	0	357.257689971777	0	134.423056242607	0	70427.6482973934	0	0	1771.16542685087	0	0	0	0	0	0	1744.11361654416	0	0	1997.00449326011	0	0	0	0	0	121.568722798998	0	0	0	282.925449144151	0	0	0	122.493477222338	0	0	0	6996.32692836261	6035.84362522054	0	0	0	0	0	0	0	7651.66170992984	0	193.760899050572	433.745391455216	0	474.991687645466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 116898.1 Hafnia paralvei strain ATCC 29927 16S ribosomal RNA gene  partial sequence	0	125.656555502501	0	0	0	0	0	0	0	0	0	510.990555191238	752.690869859749	0	0	0	0	0	0	0	0	125.803570305325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.586917438805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4239.18062694454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998.502246630055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28198.9242632596	0	0	0	0	0	0	0	0	0	147.396969518307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117374.1 Parvibacter caecicola strain NR06 16S ribosomal RNA gene  partial sequence	0	0	0	4239.98304006784	0	0	907.499837946457	0	0	5329.543435779	0	1618.13675810559	501.793913239832	98.3535613824577	0	0	0	0	1277.2533943009	266.880170803309	1266.23684960272	0	333.227811193122	0	0	140.561966743039	0	0	0	0	0	0	0	344.649319317594	0	223.793751678453	0	0	0	0	0	417.025772192721	0	0	0	0	968.054211035818	0	531.830027123331	698.07486465104	4434.12958979584	114.813198925348	713.735118622777	0	0	0	996.77046369762	0	0	3579.05389561504	0	3374.57817772778	163.835050870783	0	0	0	0	0	149.186931224825	1665.39238915678	0	0	122.310693623944	762.747416193128	0	0	3705.80537573392	0	0	0	0	135.775481663521	184.675617278251	548.050311018551	0	0	0	2291.14412502412	940.961393698247	0	0	0	1530.83093503154	0	0	0	0	0	0	0	0	0	0	0	0	0	119.836542955409	0	4233.70025402201	0	2181.65951567159	0	0	0	835.328841120454	0	0	0	0	590.807042419946	0	0	0	195.051542370071	0	0	9390.50543761024	0	147.396969518307	0	0	0	0	0	0	474.991687645466	0	412.21814584278	330.218274279299	0	0	0	0	0	0	0	0	0	0	0	0
NR 117201.1 Listeria weihenstephanensis strain WS 4560 16S ribosomal RNA gene  partial sequence	0	0	0	374.116150594221	0	0	129.642833992351	291.25648045669	132.023658639628	0	0	170.330185063746	250.896956619916	0	163.307966162589	0	0	0	127.72533943009	0	105.519737466893	0	0	0	0	140.561966743039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613.835860290958	0	138.293458719403	0	0	0	0	0	0	0	0	0	398.708185479048	0	0	370.246954718797	128.485159964024	0	0	0	0	0	0	0	0	302.798616210324	0	0	0	127.124569365521	330.305532617671	0	347.419253975055	0	0	0	0	0	184.675617278251	0	0	0	0	0	0	0	0	0	612.332374012614	0	0	0	0	0	209.716149192069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.396969518307	0	0	0	0	433.745391455216	0	237.495843822733	0	0	0	0	0	0	1152.20647540039	0	447.687693065318	0	0	0	0	0	0
NR 117162.1 {Clostridium} hungatei strain DSM 14427 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.489682911375	0	0	0	0	0	0	0	0	0	0	0	0	139.008590730907	0	0	0	0	0	0	0	0	0	0	0	0	0	518.869556193573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.667080245465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117306.1 Dietzia alimentaria strain 72 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.691621550347	0	0	0	0	0	0	0	0	0	493.66260629173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.012577754638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117645.1 Vallitalea guaymasensis strain Ra1766G1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1292.72932094776	0	0	0	0	0	537.692224970427	0	0	0	0	0	0	0	0	321.068516021319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110416.230288159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106928.136222411	0	0
NR 117435.1 Ohtaekwangia koreensis strain 3B-2 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5638738501156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22384.3846532659	0	0	0	0	0	0
NR 117867.1 Blautia stercoris strain GAM6-1 16S ribosomal RNA gene  partial sequence	0	0	0	124.705383531407	0	0	129.642833992351	291.25648045669	0	0	0	0	0	0	0	0	0	0	255.450678860179	0	105.519737466893	0	333.227811193122	0	0	1967.86753440254	0	0	0	0	0	0	0	0	0	0	1730.7026652821	0	300.851409488853	0	0	0	342.692650384958	0	0	0	138.293458719403	0	0	0	0	0	0	567.112038654357	150.925171300069	0	0	0	0	1604.40347044812	128.485159964024	0	75855.6285531727	0	0	228.154232261008	119.467176393286	0	0	3103.68581615582	0	0	0	3050.98966477251	165.152766308836	0	0	0	0	0	0	0	0	0	0	0	0	844.105730272043	0	0	0	452.878039943843	0	55496.5167079939	0	0	0	20066.7822513324	0	286.906999096243	0	191.20824489952	0	3328.34082210018	123.914201806669	0	0	139.403908885605	1058.4250635055	0	0	0	0	282.925449144151	0	0	0	0	34813.4867447649	4726.45633935957	0	0	0	0	0	0	0	0	0	0	0	0	0	867.490782910432	0	0	0	0	0	0	0	0	1152.20647540039	132.175476162153	0	0	0	0	0	0	813.140348024069
NR 117793.1 Morganella morganii strain ATCC 25830 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	111.032154912063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1846.75617278251	0	0	0	0	0	0	768.308798672362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058.98549189876	0	0	0	294.793939036613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 118138.1 Gaiella occulta strain F2-233 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	194.170986971127	0	0	0	0	0	0	0	0	0	0	255.450678860179	0	0	0	0	0	0	0	0	0	0	0	117.234668636209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.747023724555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979.300045292627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.0727580931	0	0	0	0	0	0	0	0	0	0	0	0
NR 117974.1 Streptococcus hongkongensis strain HKU30 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.519737466893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.587503356906	0	0	150.425704744427	0	0	0	0	0	0	0	0	0	0	232.691621550347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	522.202301171474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 117972.1 Skermanella stibiiresistens strain SB22 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.123933486077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.868818870093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 118008.1 Stenotrophomonas pavanii strain LMG 25348 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398.708185479048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.137445597997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 118673.1 {Eubacterium} hallii strain ATCC 27751 16S ribosomal RNA gene  partial sequence	0	0	0	374.116150594221	65030.4174533249	20691.2719526241	1037.14267193881	3786.33424593697	3960.70975918885	0	0	6131.88666229486	627.242391549791	59012.1368294746	163.307966162589	0	0	0	638.626697150448	0	0	125.803570305325	63313.2841266932	0	0	140.561966743039	2507.00822754518	0	0	38723.7605406375	0	0	0	89723.7061290137	0	12532.4500939934	6922.81066112842	0	752.128523722134	1135.40886073075	0	0	0	0	3069.17930145479	0	27935.2786613193	0	0	45219.7384546174	0	0	0	0	150.925171300069	172.956518731191	398.708185479048	0	0	1480.98781887519	0	0	0	14712.970244286	12974.8109704264	0	0	0	0	454.197924315486	0	0	122.310693623944	381.373708096564	165.152766308836	0	1158.06417991685	0	0	0	0	99794.9790226881	0	39459.6223933357	123670.773410784	0	178.628844985888	241.173065792012	279331.110872137	0	0	0	153.083093503154	73208.1709765025	72147.2392638037	0	0	274674.115456238	104.858074596034	143.453499548121	0	0	86078.6876380188	63238.4756199035	22180.6421233938	0	47694.9440962527	0	6350.55038103302	54341.2190911522	0	0	0	848.776347432452	0	0	87966.6177963234	0	7310.83221640063	4726.45633935957	0	0	0	39400.4115587544	264.74637297469	0	0	0	0	0	0	0	387.521798101143	1734.98156582086	0	183109.295587327	0	43008.0932162634	52064.4145780361	120586.298901556	0	33258.8967548819	5184.92913930176	44014.4335619969	0	0	0	137221.269296741	0	0	0
NR 118554.1 Intestinimonas butyriciproducens strain SRB-521-5-I 16S ribosomal RNA gene  partial sequence	43642.1964836264	25131.3111005001	1606.89895283752	67839.7286410854	190895.741556534	23851.0228419411	94768.9116484086	45436.0109512437	31553.6544148711	20651.9808136436	6442.65481810608	55101.8148681219	69498.4569837168	35800.6963432146	69569.1935852631	39710.7732018465	10141.5922299801	98427.4973705055	69354.8593105386	7872.96503869762	81777.7965368422	34218.5711230485	124960.429197421	16711.526516608	679.735718752549	55662.5388302433	24728.2175171502	68769.0132396418	24518.5817791124	70719.4545780755	19226.4856563383	37942.1939515679	794.26855808486	97995.289792636	49435.3120855271	29764.5689732343	24922.1183800623	3605.03262554526	2557.23698065525	45416.35442923	68654.6753554833	21129.3057910979	4112.3118046195	0	106807.439690627	198.479645912312	50891.9928087401	0	4919.42775089082	33662.7212509502	11038.1523831088	93343.1307263083	8850.31547092243	2495.29297007917	30939.6601165142	29402.6081843025	52031.4182050158	79144.5355095149	14732.1372835437	68495.6866229775	52935.885905178	24746.9066366704	7208.74223831446	79145.6330382284	33555.5456131717	81336.9838010495	181351.173765008	7308.60588342774	35954.0504251828	61543.8187447483	20417.4584975892	72936.2682887693	67760.1242676647	51993.9488704982	43435.1775392238	459.748977058526	60914.1758636264	5323.96315817495	243496.71609258	89578.3533354691	42419.7713021025	79971.758699814	369.351234556502	45351.1632367851	6089.84869068253	0	55196.3131006395	93695.7360601968	12501.3442305624	5839.14686990995	152230.208862751	679.317059915765	80674.7902761619	10626.9925611052	186503.067484663	2379.63036408345	0	1605.34258010659	81789.2981849067	2725.61649141431	33636.4768904946	38624.0654697031	80670.6025508135	30953.5696455317	21684.9853161671	4685.43681049538	39426.2226323295	2091.05863328408	52921.2531752752	70874.565391816	67995.0549050978	32566.6598819459	149.615488195338	95911.727259867	17541.9056635295	0	2255.55430246983	1959.89563555741	29243.3288656025	60262.3183268345	5111.16790186558	33982.1593663327	240040.858018386	91869.2764563036	29651.5937731653	191.894381332515	33247.4651980255	381.723098064664	147.396969518307	0	155054.427857823	57728.025701521	3681.45708196086	125786.163522013	2266.98253289958	19712.1550372868	2841.91829484902	52626.5166192616	63952.2724520908	133407.255968675	28083.8853444855	16154.3212809427	2304.41295080078	57628.5076066987	0	0	0	36211.16828664	0	0	0
NR 118219.1 Alistipes senegalensis strain JC50 16S ribosomal RNA gene  partial sequence	0	0	0	0	1398.50360114677	101.927448042483	259.285667984702	0	0	777.225084384438	0	0	125.448478309958	590.121368294746	0	0	0	0	0	0	105.519737466893	0	1166.29733917593	0	0	562.247866972155	0	0	0	448.537766879971	0	0	0	919.064851513585	0	0	0	180.251631277263	0	0	0	0	0	0	0	0	0	0	0	77.5638738501156	188.686365523227	0	0	0	0	0	398.708185479048	0	0	0	0	899.887514060742	0	0	0	0	0	0	0	151.399308105162	0	0	0	127.124569365521	0	0	0	0	0	0	0	1357.75481663521	2770.13425917376	1507.13835530102	0	0	0	0	0	307.323519468945	0	0	0	0	490.79754601227	0	0	1123.73980607462	0	0	0	764.83297959808	0	0	0	0	2037.22123024195	0	0	1215.68722798998	1090.82975783579	0	0	0	556.885894080303	0	0	0	174.067433723825	590.807042419946	0	0	0	1560.41233896057	529.49274594938	0	888.291054909077	0	0	0	0	0	0	0	0	0	0	961.84234029982	2861.89171042059	3811.63588481929	0	0	0	396.526428486459	0	0	0	0	0	0	0
NR 118377.1 Gardnerella vaginalis strain ATCC 14018 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	111.080255484588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570.988094898221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 118643.1 Eisenbergiella tayi strain B086562 16S ribosomal RNA gene  partial sequence	104.15798683443	21110.3013244201	71239.1869091299	374.116150594221	0	77261.0056162024	259.285667984702	14756.9950098056	35382.3405154204	42192.2188665838	41988.3365731741	170.330185063746	0	26162.0473277337	326.615932325179	0	0	129.851579644466	255.450678860179	22551.3744328796	3482.15133640748	11448.1248977846	0	106332.633322488	5437.88575002039	421.685900229116	21195.6150147002	214.233686104803	136505.137882586	0	62017.1397085546	333668.117397612	0	14245.5051984606	52382.674865694	26407.6626980575	12114.9186569747	25415.4800100941	38208.1290050844	12943.6610123305	19117.2571619943	67419.16650449	65568.5271069887	0	0	0	414.880376158208	0	21672.0736052758	2326.91621550347	24151.8547869731	114.813198925348	33688.2975989951	53195.1092257786	36071.1159407166	69182.6074924764	2392.24911287429	0	125972.258636403	493.66260629173	26981.8835924451	112035.995500562	2293.69071219097	4058.75041221684	1342.22182452687	6388.31850330824	119.467176393286	19895.6493493311	0	227.098962157743	0	291.745073155077	0	508.498277462085	21635.0123864575	0	115.806417991685	119789.171058936	0	0	52647.4631970759	11540.9159413993	554.026851834752	21647.9872852328	468.449899283272	0	0	482.346131584025	134.423056242607	1382.95583761025	0	48231.5112540193	0	1475.97118904239	490.79754601227	59226.3557282991	0	2568.54812817055	0	10759.0124661091	145508.907437399	8795.57926537792	0	6656.68164420037	17719.7308583537	48132.2145078162	0	28717.2052304347	21168.5012701101	121.568722798998	168715.002545269	81416.6497048647	0	29141.3212618475	89380.1859998886	0	0	13106.8020627902	1392.5394697906	102209.618338651	26833.6314847943	119687.164238775	0	487.628855925178	2912.21010272159	0	105833.53425631	0	147.396969518307	0	144.370975659053	125.495708046785	44758.767680682	0	30944.3115740793	949.983375290932	19893.4280639432	0	110.0727580931	0	0	22330.9735354207	39175.0201636133	132.175476162153	0	0	50312.2831367106	8576.32933104631	403.502400839285	2111.48648648649	39843.8770531794
NR 118667.1 Lachnospira pectinoschiza strain 150-1 16S ribosomal RNA gene  partial sequence	28018.4984584618	0	0	0	0	101.927448042483	0	582.51296091338	0	0	0	0	0	0	0	0	0	59861.578216099	0	0	0	0	0	147.889615191221	0	0	0	8997.81481640173	0	0	0	0	0	0	0	0	0	180.251631277263	0	0	0	0	0	0	0	0	138.293458719403	0	0	0	94.3431827616136	45466.026774438	0	0	0	0	0	27436.7723099652	0	0	0	0	0	2790.39090839908	0	114.077116130504	33570.2765665133	0	2834.55169327167	0	785.286865291891	9773.45995069508	18468.9147372155	0	0	0	0	0	30401.2389938911	47561.54661278	0	0	0	0	70735.934791774	0	98067.2358972527	0	0	0	10406.8346281372	0	0	0	0	0	0	0	0	0	0	0	0	7322.3498086204	1239.14201806669	0	0	0	0	0	0	0	0	0	0	0	558813.578436901	0	0	1772.42112725984	0	0	70108.645185254	0	0	0	0	0	0	0	2454.30658620391	0	0	0	0	0	0	0	0	0	0	0	576.103237700196	0	0	0	0	0	0	0	0
NR 118670.1 Eubacterium ventriosum strain ATCC 27560 16S ribosomal RNA gene  partial sequence	5416.21531539038	0	13123.0081148397	0	0	0	0	97.0854934855634	132.023658639628	0	2332.68536517634	0	0	0	0	0	0	16491.1506148472	0	0	0	0	0	0	1087.57715000408	0	113.954919433872	6641.2442692489	0	0	0	0	0	344.649319317594	0	895.175006713813	3461.40533056421	0	150.425704744427	0	0	0	1256.53971807818	0	0	0	1521.22804591343	0	0	853.202612351271	0	2066.63758065627	0	2381.8705623483	0	0	0	14070.139646136	0	123.415651572932	128.485159964024	0	1146.84535609548	2536.71900763552	894.814549684578	0	2269.87635147243	4060.3366019043	4028.04714307027	302.798616210324	5182.89331092648	9335.84234096247	1956.9710979831	0	0	0	0	3726.77421072246	4015.25798032524	9364.44959215358	0	0	0	1370.12577754638	18269.5460720476	0	13218.5345289557	0	940.961393698247	0	8954.7181683971	0	0	0	0	7403.29446603739	0	13645.4119309061	0	430.360498644364	0	0	0	14311.8655350308	1115.22781626002	7667.07841717426	0	2788.0781777121	0	0	0	0	0	0	0	0	0	857.454340556365	0	0	0	0	9750.20893304857	0	0	0	0	0	0	0	5919.21000202119	0	6781.63146677001	0	2153.6334062546	2137.4625944046	2131.43872113677	0	0	0	0	0	576.103237700196	0	0	0	0	0	0	0	6505.12278419255
