#Taxonomy	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283.S145.L001.001	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023.S170.L001.001	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026.S116.L001.001	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224.S144.L001.001	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia luti	1.0415798683443e-05	0.00182202005478626	0.00590535365167787	0.00301790791639647	0.00503461296412838	0.00125372038977453	0.00410957128226402	0.00541742313181425	0.00685211834757007	0	0.0167286864759789	0.00329588908098349	0.00491745697225149	0.00311777723137448	0.00422912380392541	3.30917634600748e-05	1.95034423575761e-05	0.0213605848515147	0.00348632288713509	2.66880170803309e-05	0.00482159059737081	0.00347191647273413	0.00716439794065213	5.91558460764885e-05	0.0341639816740759	0.00202414922477896	0.00233602260814075	0.0217433216940511	0	0.0078643621792955	0	0.000111594688092847	1.58851188206888e-05	0.00647933276658319	1.33971035462133e-05	0.00384908024884751	0.00221514606119341	5.40754893831789e-05	0.0056861771740602	0.00548408706413997	0.00383740563470689	2.78013316837877e-05	0.0200468330572848	2.42025267437921e-05	0.00699729928799411	0	0.00235095628604223	0	0	0.00417303351612978	3.77376291334497e-05	0.0157868148522354	2.85465522901472e-05	0.00671468269721545	0	3.45913037462382e-05	0.00425620987998884	0.00320095676949594	1.24848621046981e-05	0.00356684439178515	0.00838986535101244	2.24969347926345e-05	0.0148904105101071	0.00223231272671926	0.01277869621554	0.00822496007300935	0.0193052038036986	0.00844155844155844	0.0155005221542593	0.00301286903860712	0.0543104396035872	0.00507636427289834	0.00181019826563436	0.00242807927488146	0.00325350949628406	0	0.00521128880962583	0.0522280785816962	0.0304585998221814	0.0349688262401735	0	0.00472498676189054	0	0.0250044528477674	0.0107748524313689	0	0.0201128893969706	0.00338848157437777	0.0149745271732555	1.53661759734472e-05	0.0381180570681769	0.0290974140663919	0.00508243650781501	0.0162584833284155	0.0100122699386503	0.0158115307835698	0	0.00369317725645102	0.00363865149688041	0.0333390715556321	0	0.00460820681479215	0.0313668935057912	0.0115160592444666	0.00406438581925875	0.0275588874217319	0.0089398061044735	0.011737809128168	0.00328111769686706	0.0142601845435647	0	0.000101770812131081	0	0.00766662894647505	0	0	2.82055621368534e-05	0.0312232048800804	0.01592717018573	0.011284414510221	0	0	0.0231219240412295	0.00465193391718192	2.6474637297469e-05	0	0	1.90846978892324e-05	1.47396969518307e-05	0	0.00294516790344469	2.50988266298551e-05	0.0175353613640767	0.00303621774018651	0.0303552401895219	0.0060557125555107	0.0228063943161634	0.000838176896546986	0.000748494755033077	0.0155930558924426	3.05256517226643e-05	0.00285076257898988	0.00506970849176172	0.0065032053400304	0	0	0.000863557858376511	0.0183897093854216	0	0.000211148648648649	0.00439095787932997
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	0.0101658195150404	0.00192254529918826	0.000642759581135006	0.0315633261834688	0.00244738130200685	0.0009071635340645	0.0440385288512646	0.00200968922631819	0.00135986163737903	0.00148783087582164	0.000677589558455984	0.0444732113201441	0.0529881077826283	0.00185886402753873	0.0314979915744097	0.00408683278731924	3.90068847151522e-05	0.00193478853670255	0.0390519245013154	0	0.035164904728746	0.00171079942134725	0.00306569586297672	1.47889615191221e-05	0.00010875919355058	0.0166570613289102	0.00259811294954191	0.00175660332897753	1.37741046831956e-05	0.00100173434603194	2.3447208609815e-05	0	1.58851188206888e-05	0.00474461778829584	2.67942070924266e-05	0.00747437676229692	0.00813373944344455	1.80251631277263e-05	0.000315898731892233	0.00179396636880769	0.00313969551930564	0	0.000593980238734365	0	0.149030198870611	0	0.0270913139079808	0	0	0.0175918959378854	9.43440728336242e-06	0.000424808836023789	1.42732761450736e-05	0.000396982929734021	0	1.72956518731191e-05	0.0338104541286233	0.00826620704210489	1.24848621046981e-05	0.0322620458135861	0.00110494398190975	1.12484673963173e-05	0.00922255348425777	0.0214860099946729	0.0325722711228274	0.00247547342003194	0.000884025421704019	0.00659496753246753	0.0222437714456214	0.0191672975018925	0.0122347693612477	0.0167169926917859	0.00682493670421605	0.0151405362114336	0.00242774566473988	0	0.0523097590068442	0.00175690784219773	0.00243783520234032	0.00280933487764607	0	0.00276981982593583	0	0.000411032101607135	0.0790312002248665	0	0.00126821949128322	0.0287840054022767	0.0103773204468162	0	0.000484038819913357	0.000271726823966306	0.0497986926503682	0.0110947182059605	0.000883435582822086	0.000555254425509975	1.13869278068777e-05	0.0133275527080624	0.0305982278613747	0.000301256670683422	7.47477264233213e-05	0.00116639259627519	0.00540808508720537	0.0160426027625229	0.00491939381172476	0.00127784640286238	0.00165374429278464	0.000697019544428026	0.00201100762066046	0.00164119770961742	3.63609919278598e-05	0	0	0.00200860020368903	2.78442947040151e-05	0	0	0.000195987162840834	0.00729342547302825	0.0124069478908189	0.000127779197546639	2.49875062468766e-05	0.00273934441452317	0.00158965456708732	0	0	0	0	4.4219090855492e-05	0	0.00339271792798776	0.00193260965049884	0.000503778337531486	0.0225547603556712	0.000872798168257351	0.00629319147925622	0.000284191829484902	0.00239086524588812	0.00169512047463373	0.00315326241380505	0.00331712082052952	0.00137786857984511	0.00167069938933057	0.000832727513052673	4.47687693065318e-05	2.01877460381548e-05	0	0.0152453549309195	0	0	0.000325256139209628
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia schinkii	0.000864511290725773	0.000301575733206001	1.33908246069793e-05	0	0	0	2.59278945253251e-05	0.000165046941291832	7.92152410123708e-05	0	1.11080255484588e-05	8.5165092531873e-06	0	0	1.63286633356193e-05	0	0	0.00206464011634702	1.27704135059893e-05	0	1.05505264712709e-05	0.000138373482608969	0	0.000591558460764885	0	0	3.41856967044988e-05	0.000578393779053576	0.000399449035812672	1.4951258895999e-05	0.000105512438744168	0.000446378752371387	0	0	0.000133971035462133	4.47567470796223e-05	6.92233144122941e-05	0	1.5042796756773e-05	5.67710876204966e-05	6.97710115401253e-05	5.56026633675753e-05	0	0	6.13798183157378e-05	0	2.76583092475557e-05	0	0	1.55131357476944e-05	0	0.000137775838710418	0	0	0.00019620272269009	0.000536165208066692	4.9838523184881e-05	0.00045727953849942	0.000287151828408055	2.46840442338073e-05	0.000218419159214719	0	9.82865380205091e-05	2.53671900763552e-05	0	0.000342231348391513	8.36240263774072e-05	2.02922077922078e-05	0.000343129941817097	2.27100681302044e-05	0.000345526220728432	0.000714775429229939	0.000183466040435915	0	0.000181668042939719	0	2.3161283598337e-05	0	0.000516247454613245	0.000135538086202223	0.000570058514829905	0	0	0	0.000281083106905275	0	0.00175050014289797	3.61759598688019e-05	0	0	0.000459836878917689	0	6.1234174792952e-05	0	0	0	0	0	0	1.43455557468296e-05	0.00137037498442756	1.9121190102872e-05	0	0.000133133632884007	7.43485210840014e-05	0	0	0	0	0	0	0	0	2.82901437139301e-05	0	0	2.82055621368534e-05	0	1.74067433723825e-05	0.000472645633935957	0	9.99500249875062e-05	0.00143931655678336	0	0	0	0	0	0	0	0.000259867756186296	0	1.93760899050572e-05	0	0	2.37478923745518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia stercoris	0	0	0	0	0	0	0	1.94172872108038e-05	0	0	0	0	0	0	0	0	0	0	2.55408270119786e-05	0	1.05505264712709e-05	0	0	0	0	0.000196792285742399	0	0	0	0	0	0	0	0	0	0	0.000173058286030735	0	3.0085593513546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50925171300069e-05	0	0	0	0	0.00013576224328594	0	0	0.00745339579988861	0	0	0	1.19462894824867e-05	0	0	0.000280090840272521	0	0	0	0.000279674052604147	0	0	0	0	0	0	0	0	0	0	0	0	0	6.02932664480031e-05	0	0	0	0	0	0.00545883741516672	0	0	0	0.00184658862822551	0	0	0	1.9121190102872e-05	0	0.000332834082210018	1.23914201806669e-05	0	0	0	0	0	0	0	0	2.82901437139301e-05	0	0	0	0	0.00332468798412505	0.000354484225451967	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67490782910432e-05	0	0	0	0	0	0	0	0	0.000115220647540039	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	2.08315973668861e-05	0	0	1.24706938694069e-05	0	0	0	9.70864360540189e-06	0	0	0	2.55495277595619e-05	1.25445330924783e-05	0	0	0	0	1.29851579644466e-05	1.27704135059893e-05	0	3.16515794138128e-05	0	0	1.47889615191221e-05	0	0	0	0	0	0	0	0.000446378752371387	0	0	0	0	0	0	0	0	0	1.39006658418938e-05	2.28453937974756e-05	0	0	0	4.14874638713335e-05	0	0	7.75656787384718e-06	0	6.88879193552091e-05	0	2.26847388419441e-05	6.03700685200278e-05	3.45913037462382e-05	0	0	0	2.46840442338073e-05	0	0	3.27621793401697e-05	5.07343801527105e-05	0	0	2.38925789649735e-05	0	1.49186931224825e-05	7.57002271006813e-06	1.57057373058378e-05	0	0	2.54249138731043e-05	0	0	2.3161283598337e-05	0	2.86804141451803e-05	1.23216442002021e-05	1.67664269067619e-05	0	0	0	0	0	5.35867390683052e-05	0	0	0	0	0	4.5925631094714e-05	0	0	0	0	0	0	2.86911114936593e-05	9.96636352310951e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82055621368534e-05	0	1.74067433723825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67490782910432e-05	0	0	0	1.3740604861426e-05	0	3.4651235316539e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	0	0	0	0	0	0	0	0	0	0	0	0	1.25445330924783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13798183157378e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0560181680545e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.65668164420037e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531726338177951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12484673963173e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68471844842125e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.60572924193522e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99226499498796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum;s__Cellulosilyticum ruminicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62423369815863e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48066248746989e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322801920671428	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0	0.000402100977608002	0.000160689895283752	2.49413877388138e-05	0	0.000203856973947079	0	0.000660187765167328	0.000290455883712026	0	0.000544293251874479	2.55495277595619e-05	0	1.96705188099336e-05	1.63286633356193e-05	0	0	0	0	0	0	0.000276746965217938	0	4.43668845573664e-05	0.000326277580651739	1.40565918387428e-05	0.000376042663749487	0	1.37741046831956e-05	0	0	0	0	0	0	0.000939891688672067	0.000173058286030735	0	4.51283902703191e-05	0.00084021209678335	0.000767481126941378	1.39006658418938e-05	0.000605402935633103	2.42025267437921e-05	0	0	0.000331899710970668	0	0	0.00085322246612319	0	0	0	7.93965859468043e-05	0	0	0	0	3.74545863140942e-05	0.000185130331753554	0.000231267345050879	0	0.000425908331422206	0.000152203140458131	4.46807559983915e-05	0.000718685831622177	0	0.000101461038961039	0	7.57002271006813e-05	0	0	0	3.81373708096564e-05	0.000644095788604459	0	2.3161283598337e-05	0.000585635947399244	0	0	1.67664269067619e-05	0	1.84675617278251e-05	0.000109608560428569	0.0003747774758737	0	0	1.20586532896006e-05	0.000779643246004328	0	0	0.000113219509985961	1.5308543698238e-05	0.000383593980525229	0	0.00066101717322616	0	0.00078680732854826	0	0.000229528891949274	2.49159088077738e-05	5.7363570308616e-05	0	0.000332834082210018	0.000644353849394679	0.000255569280572475	0	6.97019544428026e-05	0	0	0	0	0	0.000424352155708951	0	0	2.82055621368534e-05	0.000208236360518386	0.00020888092046859	0.00177242112725984	0	0	0	0	0	0	0	0	0	0	0	0	0.000251889168765743	0	0.000147355534900592	0.00301598233156807	7.10479573712256e-05	0	0	0	0	0	0.000288051618850098	0	0	0	0	0.000381133873272987	0	0	8.13140348024069e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus catus	0	3.76969666507502e-05	0.00056241463349313	0	0	0.000152892730460309	0	4.85432180270094e-05	0.000145227941856013	0	0.000488753124132186	1.70330185063746e-05	0	0.000177034669289403	1.63286633356193e-05	0	0	0	0	0	0	0	0	0	0.000625365362915834	0.000182735693903656	2.27904644696659e-05	0	0	0	0	0	0	3.44645359924638e-05	0	0.000268540482477733	0.000415339886473764	0	0.000105299577297411	4.54168700963973e-05	0	0	0.000319835513164658	0	0	0	0.000373387174842002	0	0	0.000597255726286233	0	0	0	0.000136108433051664	0	0	9.9677046369762e-06	0	0	0.000185130331753554	3.85445575084798e-05	0	0.00676539003374504	0.000355140661068973	0.00205531477592601	2.28154232261008e-05	0	0.000446428571428571	0	0.000287660862982589	0	0	0	8.89871985558649e-05	1.65152766308836e-05	0	1.15806417991685e-05	0.00143747005270724	0	0	0	0	0	0.000520640662035705	0.0059964396139792	0	0	1.20586532896006e-05	0.000564569247106583	0	0	0.000249082921969114	0	0.00690469164945412	0	0.00118983091180709	0	0	0	0.000946806679290756	0	0	0	0.0018638708603761	0.000272611243974672	0.00123525152276696	0	0.000961886971310676	0	0	0	0	0	0	0	0	0	0.00124941816311032	0.00266323173597452	5.90807042419946e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000581282697151715	0	0.000872798168257351	0.00216105820608421	0.000710479573712256	0	0	0	0	0.000285076257898988	0.000288051618850098	0	0	0	0	0.0016198189614102	0	0	0.000406570174012034
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	0	0.00383252494282627	0.000843621950239696	1.24706938694069e-05	0	4.07713947894157e-05	1.29639472626625e-05	0.00458247978174969	0.00203319118598418	0	0.00476534296028881	1.70330185063746e-05	0	2.95057782149004e-05	0.000114300643349335	0	0	0	2.55408270119786e-05	0	2.11010529425418e-05	0.00543430404427951	0	0	0.00144105931454518	0.000295188428613598	0.0038743789598432	0	0	0	1.17236043049075e-05	0	0	0	0	0.00825761983619031	0.00204208777516267	0	0.000225641951351595	0.00889035232136977	0.0109400946094916	0	0.00569992575247016	0	0.000245519273262951	0	0.000442532947960891	0	0	7.75656787384718e-06	0	0	0	0.000340271082629161	1.50925171300069e-05	0	0	0	0	0.000197472353870458	0.00218419159214719	0	0.00802673393834158	0.000887851652672434	0.00196595326392923	0.00965092402464066	0	0.00328733766233766	0	0.000378501135503407	0	0	0	0.000190686854048282	0.00787778695293146	0	0	0.00106479263163499	0	1.23216442002021e-05	0	0	0	0.000301423541178566	0.0116181017520847	0	0	6.02932664480031e-05	0	0	0	2.26439019971922e-05	7.65427184911899e-05	0.00478017114192977	0	0.0035298317050277	0	0.000337203140806397	4.19441094741257e-05	0.00040167556091123	0	0.00139584687750966	0	0.00615743052088534	0.00583635890509411	0.00110746688248073	0	0.000153344299774166	0.000423370025402202	0	3.63609919278598e-05	0	0	0.00478103428765418	0	0	0	0.000183737965163282	0.00247175755887831	0.0297175942337233	0	0	0	9.7524820066707e-06	0	0	0	0	0	0	0	0	0.0024413873280372	4.33745391455216e-05	0.000555417016163769	2.37478923745518e-05	0.000142095914742451	0	0	0	0	4.75127096498313e-05	0.00207397165572071	0	4.47687693065318e-05	0	0	0.00409718913768461	0	0	0.000487884208814441
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	0	0.000188484833253751	0	4.98827754776276e-05	0	0.00240551229257553	7.77836835759752e-05	0.000466014893059291	0.000303658423880755	0	0	6.81320740254984e-05	3.76335992774349e-05	0	0	0	0	0	1.27704135059893e-05	0	5.27526323563546e-05	7.54764450594377e-05	0	0	0	8.43395510324567e-05	0.000227904644696659	0	0	0	0	0	0	0	0	0.00125318891822942	0.00159213623148276	0	0.000285813138378687	0.000113542175240993	0	0	0	0	0.000122759636631476	0	0.00177013179184356	0	0	0.00795823863856721	0	0	0	0	0	0	0	0	0	0.000604759083728278	1.28481858361599e-05	0	3.27621793401697e-05	0.00251135181755917	0.00147446494794692	0	0	0	0	4.54201362604088e-05	0	0	0	1.27124569365521e-05	0	0	0.000104225776192517	0	0	0	0	0	0	0	0	0	0	4.82346131584025e-05	0.00786364308469883	0	0	0	9.18512621894279e-05	0.0145470640306875	0	0	0	0.0021516771841932	0	0	0	0	0	0.00339490763854219	0.000433699706323342	0	0	0	0.000423370025402202	0	0	0	0	2.82901437139301e-05	0	0	5.64111242737068e-05	0	0.000121847203606677	0.000295403521209973	0	2.49875062468766e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251015222399012	0	0	0	0	0	4.75127096498313e-05	0.000518492913930176	0	0	0	0	0.00962363030014293	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter	5.20789934172152e-05	0	0	0	0.000349625900286693	0	0	0	0	0	0	0	1.25445330924783e-05	3.93410376198672e-05	0	0.000463284688441047	0	3.89554738933399e-05	0	0	0	0	0.000266582248954498	2.95779230382443e-05	0	0	0	0	0	0.000657855391423958	2.3447208609815e-05	0.000223189376185694	0	0.000114881786641546	4.01913106386399e-05	0	3.4611657206147e-05	0	0	0	0	2.78013316837877e-05	0	0	0	0	1.38291546237778e-05	0	0	4.65394072430831e-05	0	1.14813198925348e-05	0	1.1342369420972e-05	3.01850342600139e-05	1.72956518731191e-05	0	0	1.24848621046981e-05	0	0	0	3.27621793401697e-05	0	0	0	0.000167248052754814	0	2.98373862449649e-05	2.27100681302044e-05	0	1.45872536577539e-05	0	0	0	0	0	0	5.73608282903605e-05	9.85731536016166e-05	0.000100598561440571	6.78877408317606e-05	0	0.000150711770589283	0.00145226271901059	0	1.78622463561017e-05	0	8.06527495866547e-05	0	0.000121009704978339	0	0	2.95072292711714e-05	0.000539877300613497	0	0	0	0	0	9.96636352310951e-05	0	0.000585875884447249	6.65668164420037e-05	1.23914201806669e-05	0	8.38855800687862e-05	0	0	0.000741578224345648	0	0	0	0	0	0	5.64111242737068e-05	0	1.74067433723825e-05	0.000118161408483989	0	0	9.28591326957006e-05	0.000214554604146755	0	0	0	0	0	0	7.21854878295267e-05	0.00020079061303884	0	0	0	0.000142487354247311	0	0.000233590282644242	0.000143094585521029	0.000589071000381164	0.000223854779299538	4.75127096498313e-05	0	0.00158614764390985	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter;s__Cuneatibacter caecimuris	0.000583284726272811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65458817300374e-05	0	0.000467465686720079	0	0	0	0	0	0.000251412345825076	0	0	0	0.000364173860885585	0.000151515151515152	1.4951258895999e-05	0.00014068325165889	0.00133913625711416	0	0	0.000361721795747759	0	0	0	0	0	0	0.00018070865594462	0	0	0	0	0	0	0	0	0	0.000264070357528301	0	0	0.000286757825470132	0.000207547822477429	0	3.517534911534e-05	4.99394484187922e-05	0	1.28481858361599e-05	1.12484673963173e-05	0	0	0	0	0.00106321976394132	0	0.000149186931224825	0	0.000157057373058378	0.000175047043893046	0.000110079624261549	0	0	0	0	0	0.000573608282903605	0.000554473989009093	0.000285029257414952	0	0	2.74021401071424e-05	0	0	0.00041083166619034	0	0	0	0.000363029114935018	0	0	0	0	0	0	0	0	0	0.000622897720194344	0	4.50673757267114e-05	0	0	0	0	0	0	1.21570200712401e-05	0	0	0	0	0	0	0.000366672307779094	0	0	0	0	0.000299850074962519	0.00102145045965271	9.7524820066707e-06	0	0	0	0	0	0	0.000490861317240782	0	0	0	0	0	0	0	0	3.4651235316539e-05	2.03504344817762e-05	0	0	1.32178970325821e-05	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.000177068577618532	0.000326707044306501	0.000361552264388441	1.24706938694069e-05	0.000489476260401371	0.000142699881762955	1.29639472626625e-05	0.000330093882583664	0.000118822861518556	1.11032154912063e-05	0.000622049430713691	1.70330185063746e-05	2.50890661849566e-05	0.000373739857388739	0	0	0	0.000506421160613419	1.27704135059893e-05	0	2.11010529425418e-05	8.8055852569344e-05	0	5.91558460764885e-05	0.000135948991938225	5.62263673549711e-05	0.000535575915037148	0.000107109959083996	0	0.000164463847855989	0	0	0	8.04172506490821e-05	0	0.000268540482477733	0.000242281600443029	0	0	0.000522294006108569	8.37252138481504e-05	0	0.000456907875949512	0	0	0	0.000359558020218224	0	1.32957506780833e-05	0.000713604244393941	0	0.00119405726882362	0	0.000147450802472637	0	1.72956518731191e-05	0	0.000597980934960779	3.74545863140942e-05	8.63941548183254e-05	0	0	0.00111391409756577	0.000304406280916263	0.000402126803985523	0.000718685831622177	0.000358388684474602	2.02922077922078e-05	0.00447560793674474	0.00020439061317184	0.00169621962903048	0.000510553878021385	0.000256852456610281	1.27124569365521e-05	0.000445912469033856	0	0	0.000905073736889741	0.000573608282903605	0.000258754528204244	1.67664269067619e-05	2.71550963327042e-05	0	0.000315124611232137	0.000281083106905275	0	0.000875250071448985	2.41173065792012e-05	0.00173403411611308	0	0.000532442701904693	0.000135863411983153	0	0.00115078194157569	0	0.000198305151967848	0	0.00101160942241919	1.04860273685314e-05	0.000129110001721467	0	7.6484760411488e-05	0.000225336878633557	0.000599101347978033	0.000755876631020681	0.000212974400477063	1.19836542955409e-05	0.000195165472439847	0	0.000243140401424803	0	0	0	2.82901437139301e-05	0	0	0	0.000134741174453073	0.00107921808908771	0.000590807042419946	0	0	0.000696443495217755	9.7524820066707e-06	0	0	0	0	0	0	0.00111165651257471	0	0.000193760899050572	0	0.00035138627553218	0.00356218385618276	0.000142095914742451	0.000357255726397076	1.100727580931e-05	0	0	0	0.000172830971310059	9.25252792280748e-05	0	0	0	0.000952834683182468	0	0	8.13140348024069e-05
