#Taxonomy	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283.S145.L001.001	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023.S170.L001.001	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026.S116.L001.001	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224.S144.L001.001	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0	0.000942424166268754	0.049787085888749	0.00019953110191051	0.000209775540172016	0.00388347535369185	0.000375954470617214	0.000757274201221347	0.000818557490461165	0.0001776514478593	0.15257983893363	0.000264011786848806	0.000351246926589392	0.000167199409884436	0.00323307534045263	0	1.95034423575761e-05	0.0262559894041111	0.000357571578167701	8.00640512409928e-05	0.000295414741195586	0.000113214667589157	0.000166613905596561	0.00069508119139874	0.118873798550784	0.000801225734808338	0.000900223346551803	0.0557614446991281	6.8870523415978e-05	0.000164463847855989	4.689441721963e-05	0.0018971096975784	1.58851188206888e-05	0.000241251751947246	0.0002009565531932	0.00738486326813767	0.010348885504638	1.80251631277263e-05	0.00917610602163154	0.000692607268970059	1.39542023080251e-05	0.000194609321786514	0.109360900108516	0.000774480855801346	0.000920697274736067	3.96943534782177e-05	0.00995699132912005	0.00946317962835513	0	0.0118442791433646	3.77376291334497e-05	0.0528255528255528	2.85465522901472e-05	0.128100720240458	0.000120740137040056	0.000103773911238715	3.98708185479048e-05	0.0313764114108833	0.000274666966303357	0.00145635860979463	0.00152893411450303	0	0.0269305114176195	0.00816823520458639	0.0222063357312006	1.14077116130504e-05	0.0317532374444498	0.0420454545454545	1.49186931224825e-05	0.00185465556396669	0.0302492500510436	0.0215016118915292	0.081850316173143	0.000800884787002784	0.000495458298926507	0.00662038526964278	0.000138967701590022	0.188947452483629	0.0495884360570167	0.0254441952734173	0.000251496403601429	5.43101926654085e-05	1.84675617278251e-05	0.00757669173962486	0.0180361660264218	0.000146895006793894	0.0533009431266076	0.000301466332240015	0.0409178282902961	1.53661759734472e-05	0.0216607371911227	0.0403740772609936	0.000168393980680618	0.0336677485984066	0.000196319018404908	0.0938115572242567	5.69346390343885e-05	0.0327247619506399	6.29161642111886e-05	0.0413295461066162	0.000523234084963249	1.9121190102872e-05	4.50673757267114e-05	0.0106839740389416	0.00225523847288138	0.137538867828087	0.000107852888659868	0.0732149329467198	0.000635055038103302	4.86280802849606e-05	7.27219838557196e-05	0.000101770812131081	0.000329149149448675	0.000339481724567161	5.56885894080303e-05	1.71062985391221e-05	0.0105206746770463	0.0636835787255935	0.0133683789099897	0.00271771239513175	0.000383337592639918	0.000424787606196902	0.0486581855325471	0.00014628723010006	7.94239118924071e-05	5.75329855783983e-05	1.26897111821735e-05	3.81693957784648e-05	0.000206355757325629	0	0.090751595299281	2.50988266298551e-05	0.0968416973454757	0.000390370852309694	0.052707941329827	0.0406088959604835	0.0347424511545293	0.000123665443752834	0.000132087309711719	0.000173256176582695	1.01752172408881e-05	9.50254192996627e-05	0.00829588662288282	6.60894851629106e-05	0.00313381385145722	0.000100938730190774	0.027979274611399	0.100619342544069	0	0.000211148648648649	0.0310619612945194
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus	0	0	0	0	0	0	0	0	1.32025401687285e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47889615191221e-05	0	0	0	0	0	0	9.378883443926e-05	0.000111594688092847	0	0	0.000107176828369706	0	0	0	0	0	0	0.000111205326735151	0	0	0	0	1.38291546237778e-05	0	0	0	0	0	0	0	1.50925171300069e-05	6.91826074924764e-05	0	0	3.74545863140942e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100598561440571	0	0	0	4.68471844842125e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.96636352310951e-05	0	0	3.32834082210018e-05	1.23914201806669e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	0.000385384551287393	0.0226056143348999	0.00316023460724711	0.000399062203821021	0.000279700720229355	0.0153606229869124	0.000285206839778576	0.0455238298657295	0.0165427828314168	0.00290904245869604	0.000877534018328242	0.000681320740254984	0.000238346128757088	0.00125891320383575	0.000391887920054864	0.000182004699030411	1.95034423575761e-05	0.000233732843360039	0.000932240185937221	0.000960768614891914	0.0011605579118398	0.0428832002012705	3.33227811193122e-05	0	0.00894544366953519	0.000520093898033483	0.0117370892018779	0.000278485893618389	2.75482093663912e-05	0.000209317624543987	0	0	0.00193798449612403	0.000195299037290628	0	0.0163362126840621	0.0368960265817527	0.000378528425682252	0.00636310302811499	0.0280335630670012	0.0743340356948495	1.39006658418938e-05	0.0014506825061397	0.000992303596495474	0.00110483672968328	0	0.000442532947960891	0.00447350309704061	0.000771153539328831	0.00880370453681655	0.000820793433652531	0.00037888355645365	0.000413925008207134	0.00825724493846765	1.50925171300069e-05	1.72956518731191e-05	0.0124396953869463	0.00038692884026874	2.49697242093961e-05	0.00095033570300158	0.0546047898036797	0.00114734367442436	0.00111391409756577	0.00182643768549758	0.00907019346767347	0.0467602099018937	0.000262818368614708	0.00399756493506493	0.000104430851857377	0.000355791067373202	0.000157057373058378	0.000277157819497323	0.000146772832348732	0.000444935992779324	0.0500412881915772	0.000459748977058526	0.000509548239163414	0.00670819357930043	0.000372845383887343	0.000246432884004042	1.67664269067619e-05	0.000353016252325155	1.84675617278251e-05	0.00113718881444641	0.0011243324276211	0.000697751282270997	0.000232209202629323	0.000373818251977619	0.000873738120522092	0.000307323519468945	0.000459836878917689	0.0831484081336896	0.000887895534497803	0.00787843021540277	0.000196319018404908	0.00138813606377494	0.000660441812798907	0.000899208375483726	0.000503329313689509	0.0377575027256556	0	0.00227542162224177	9.01347514534229e-05	0.00848726909635547	0.015253838242401	0.0106487200238531	0.00013182019725095	0.00161708534307302	0.000846740050804403	9.72561605699211e-05	0.000327248927350738	0.00274781192753918	0.00065829829889735	0.0866810003394817	0.000194910062928106	0	0.017882326394765	0.0216933290869448	0.000661456248150533	0.0632163535389342	0	0	0.000325006964434952	0.000117029784080048	0.000211797098379752	0.000536974532065051	0.000723313537383889	0.000438948051452346	0.000280054242084783	0	0.000476424219674877	2.50988266298551e-05	0.00490215074597946	0.000477119930600737	0.00223300310580127	0.00223230188320787	0.00149200710479574	8.2443629168556e-05	0.000143094585521029	0.000138604941266156	2.03504344817762e-05	0.000665177935097639	0.114010830740869	1.32178970325821e-05	0	0	0.00414507772020725	0.00962363030014293	0	0	0.00227679297446739
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	0.00156236980251646	0.0184338166922168	0.00120517421462814	0.00301790791639647	0.0197888259562268	0.00525950992783463	0.00110193551732632	0.00544654906263046	0.000976987972485906	0.00635103926096998	0.00142182727020272	0.000349176879380679	0.00112900797832305	0.00352102286697812	0.00158388034355508	0.00608888447665376	1.95034423575761e-05	0.00124657516458688	0.00292442469287156	0.00420336269015212	0.00266928319723154	0.00734637398578527	0.0186107732551359	0.0100269159099648	0.00293649822586566	0.00334546885762078	0.0153835635170245	0.00154238341080954	0.00776859504132231	0.0062047724418396	0.00715139862599358	0.0117174422497489	1.58851188206888e-05	0.0157388047698918	0.00723443591495519	0.00284205343955601	0.00224975771839956	0.0010995349507913	0.000285813138378687	0.00751649200095375	0.0140100191172572	0.00508764369813314	0.00600833856873608	0	0.000982077093051805	0	0.0013137696892589	0	0.00414827421156198	0.00430489516998519	0.00322656729090995	0.0017451606236653	0.00246927677309773	0.00193954517098622	0.00573515650940264	0.00551731294752499	0.00308002073282564	0.00443209398853284	0.0115609823089504	0.00427033965244866	0.00283944906979135	0.0079526664491963	0.00135963044261704	0.00256208619771188	0.00201063401992762	0.00308008213552361	0.00434844937162517	0.00125811688311688	0.0011039832910637	0.00383800151400454	0.00147633930674876	0.00179423219990372	0.00352254797636957	0.00409341113356979	0.0189925681255161	0	0.00123912867251103	0.00196986636852473	0.00324088679840537	0.00103501811281697	0.00601914725952752	0.0153018967834788	0	0.0046583638182142	0.0201911365126956	1.22412505661578e-05	0.00334024006859103	0.0019655604862049	0.0144637264258734	0.000829773502566151	0.00377550279532419	0.0011548390018568	0.00139307747653966	0.00560637356152257	0.0265521472392638	0.000753559577477823	7.97084946481439e-05	0.00674406281612794	0.00150998794106853	0.00078900556607563	0.00590507038744238	0.00391984397108876	0.0235251701293434	0.00396072557829922	0.00945465359784885	0.00736891425650637	0.0116361283209702	0.00139403908885605	0.00550381033022862	0.00957973181613723	0.00447240200712675	0.00569916547934053	1.49613249749398e-05	0.00684621477877108	0.00103023890404856	0	0	0.00139640853524094	0.00167104736374872	0.0161881129623065	0.00191668796319959	0.0122188905547226	0.00529297056365494	0.0125124344145585	0.000688340569734195	0	0.00436526064666768	0	0	0	0.000938411341783848	0.0112944719834348	0.00714977717496609	0.0117545001084363	0.00167758608963751	0.013298819729749	0.000852575488454707	0.00674663698696017	0.00779315127299145	0.0282754080182959	0.0113351920063493	0.00175797025704376	0.000460882590160157	0.0101513449210231	4.47687693065318e-05	2.01877460381548e-05	0.000345423143350604	0.00609814197236779	0	0	0.000650512278419255
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0	0	0	2.49413877388138e-05	0	0	1.29639472626625e-05	0	0	2.22064309824125e-05	0	1.70330185063746e-05	1.25445330924783e-05	0	6.53146533424774e-05	0	0	0	2.55408270119786e-05	5.33760341606619e-05	8.44042117701673e-05	0	0	5.91558460764885e-05	0	2.81131836774856e-05	0	0	0	0	0	0	3.17702376413776e-05	0	0	2.23783735398111e-05	0	3.60503262554526e-05	0	0	0	0	0	2.42025267437921e-05	0	0	4.14874638713335e-05	0.000344115622849277	1.32957506780833e-05	3.87828393692359e-05	0.000207556960233973	0	0	0	0	0	0.000109644751006738	0	2.49697242093961e-05	0.000111078199052133	0	2.24969347926345e-05	0	0	0	0	0	2.02922077922078e-05	0	1.51400454201363e-05	0	0	0	2.54249138731043e-05	0	0	0	0	0	0	0	0	1.84675617278251e-05	0	0	7.3447503396947e-05	0	3.61759598688019e-05	0	3.07323519468945e-05	0	0	7.65427184911899e-05	0	0	0	5.69346390343885e-05	0	6.29161642111886e-05	0	0	1.9121190102872e-05	0	0	1.23914201806669e-05	0	0	0	0	0	0	0.000203541624262162	1.49613249749398e-05	0	0	1.71062985391221e-05	0	0	0	0	0	2.49875062468766e-05	0	0	0.000132373186487345	0	0	0	5.89587878073227e-05	3.72932555147402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides	0	0	0	1.24706938694069e-05	0	0	3.88918417879876e-05	0	0	0	0	0	2.50890661849566e-05	0	1.63286633356193e-05	0	0	0	2.55408270119786e-05	0	6.33031588276255e-05	0	0	0	0	2.81131836774856e-05	0	0	0	0	0	0	0	0	0	4.47567470796223e-05	3.4611657206147e-05	0	0	0.000113542175240993	1.39542023080251e-05	0	0	0	0	0	0	0.000172057811424639	0	1.55131357476944e-05	0	0	0	0	0	0	3.98708185479048e-05	0	0	2.46840442338073e-05	0	0	0	0.000279039090839908	0	0	0	0	0	3.02800908402725e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.23378086391254e-05	0	0	0	0	0	4.03263747933273e-05	0	0	0	1.5308543698238e-05	0	0	0	0	0	7.340219157972e-05	0	0	5.7363570308616e-05	0	0	0	0	0	0	0	0	0	0	1.49613249749398e-05	0	0	0	0	0	0.00013925394697906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Intestinibacter	0	0.000351838355407002	0	0.0113732728088991	0	0.000214049822644433	0.0155178448734071	4.85432180270094e-05	6.60127008436423e-05	0	5.55401277422938e-05	8.5165092531873e-05	0.0229188619599579	0	0.00971555468469351	0	0	0	0.0199473858963553	0	0.0259648456457977	1.25794075099063e-05	0	0	8.15693951629349e-05	0.0118918766955764	0.000113952322348329	0	1.37741046831956e-05	0	2.3447208609815e-05	0	1.58851188206888e-05	0	0	0.0109877814080473	0.00332271909179012	0	0.000767182634595424	0.000124896392765093	6.97710115401253e-05	0	0.00108515620538009	0	0.000920697274736067	0	0.0121696560689245	0.000172057811424639	0	0.0095017956454628	9.43440728336242e-06	0	0	1.1342369420972e-05	0	0	0.0157390056217854	0	0	0.023054897314376	0	0	0.000376765062411952	0.00854874305573172	0.00151914570394531	2.28154232261008e-05	0	0.000791396103896104	0	0.0144663133989402	0	0	1.22310693623944e-05	0.00914025653738098	0	0	0.000370580537573392	0.000106479263163499	0	0	0	0	0	1.37010700535712e-05	0.000234235922421063	0	0	0.00893546208759406	2.68842498622182e-05	1.53661759734472e-05	0	0	0.0222280054498416	0.00141634700501623	0	1.32203434645232e-05	3.41607834206331e-05	9.63437545161135e-05	0.0206155298065328	0.000961152235037585	0	1.9121190102872e-05	0	0.00103178565485106	0.00019826272289067	0	0	4.18211726656815e-05	0.000211685012701101	0	0	0	0	0.00011316057485572	0	0	0.00840525751678231	0.000587961488522502	0.00201918223119637	0.0114616566229469	0.000127779197546639	0	0	0	5.2949274594938e-05	0	0	0	1.47396969518307e-05	0	0	0	0	0.00932552591628714	1.13350411461994e-05	0.000902419910232967	0	0	0	0	0	0	5.76103237700196e-05	1.32178970325821e-05	0	0	0	0.000857551214864221	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Paeniclostridium	3.12473960503291e-05	1.25656555502501e-05	0	2.49413877388138e-05	0	0	0	0	0	0.000244270740806538	0	0.000204396222076495	0	0	0	0	0.00208686833226064	1.29851579644466e-05	0	0.000186816119562317	0	0	0	0.0201277766275252	0	4.21697755162283e-05	2.27904644696659e-05	0	2.75482093663912e-05	0	0.030422753171235	0	0.142902528910916	0	0	4.47567470796223e-05	0	0.000558780056959515	0	2.27084350481987e-05	0	0	0	0.0733578585604337	0.00834765529094034	0.0119876947504218	9.68040823664449e-05	0.146937370956641	0.000226027761527416	0	0.000301901033067598	0	0.000128459485305662	0	0	0.000432391296827977	0	0	0.0356442813089129	0	1.28481858361599e-05	0.000371199424078469	1.63810896700849e-05	0.000177570330534487	0	0	0	0	2.98373862449649e-05	0	1.57057373058378e-05	0	1.22310693623944e-05	1.27124569365521e-05	0	0.000643648567881936	0.000127387059790854	5.32396315817495e-05	0	0	0.000100598561440571	0	0.0101017562651203	0	0	0.0644624254813872	0	0	0	0.0178554964811457	4.84038819913357e-05	0	6.1234174792952e-05	0	0	0	0.0814620815304031	8.02864620967612e-05	1.04860273685314e-05	0	0	0.00175914948946422	0	0	0	0	0	0	0.00423370025402202	0	3.63609919278598e-05	0.000101770812131081	0.0261972800311196	0	8.35328841120454e-05	0.000119744089773855	0	0	0	0	0	0.000899550224887556	0.000139288699043551	0	0.0304723075293868	0.00506290273089905	5.0758844728694e-05	0.0191037825871216	0.0165084605860503	0.0447891998732029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228320723463312	0.0529928333501565	0	9.52834683182468e-05	0.00282451680587499	0.0147804054054054	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Paraclostridium	0	0	0	0	0	0	0	9.70864360540189e-06	0	0	0	0	0	0	0	0	0.000565599828369707	0	0	0.00899386175607152	0	0	0	0	0	0	0	0	0	0	0	0.000223189376185694	0	0	0	0	0	0.0287321100255957	0	0	0	0	0	0	6.13798183157378e-05	0	0	0	0.0363771738552359	0	0.00518892400584933	0	0.000299738799046545	0	1.50925171300069e-05	0	0	0	0	0	0	3.37454021889518e-05	0.000147429807030764	0	8.9361511996783e-05	0.00027378507871321	0	0	0	0	0	0	1.22310693623944e-05	1.27124569365521e-05	0	0	0	0	0	0	0	0	0.000406286358012152	0	0	0	0	0	0	0.00212053228433572	0	0	0.000551107573136568	0.0008262024195928	0	0	0	0	0	0	0	7.6484760411488e-05	0	0	0	0	0	0	0.00243437764606266	0	0.000290887935422878	0.0211683289232648	0	0	0	0	0	0	0	0	0.000383337592639918	4.99750124937531e-05	0	0	0.0152758657206396	0	5.0758844728694e-05	0	0.10499086138789	0	0	0	0	4.33745391455216e-05	0	0	0	0	0	3.4651235316539e-05	0	0	5.76103237700196e-05	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13542175240993e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34421249311091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	1.0415798683443e-05	0.00586816114196678	9.37357722488551e-05	0.0282087095325984	0	0.00062176377053859	0.0504816106408079	0.00241745225774507	0.0180214673303144	0.00269808136436312	2.22160510969175e-05	0.0136349313143529	0.0304706708816298	1.96705188099336e-05	0.0515985761405571	3.30917634600748e-05	0.0360618649191582	1.29851579644466e-05	0.037085280821393	0.0214438217240459	0.0405351227026229	0.0239134536763318	0	0	0	0.0491559016600835	0.0165458772049774	0	0.0135123966942149	0	7.0341625829445e-05	0.00468697689989956	0.00255750413013089	2.29763573283092e-05	0.00715405329367791	0.0234749138432619	0.0181018967188149	0.0815278128267061	0.000466326699459964	0.000431460265915774	0.000586076496937053	0.0148459111191426	0	0.00300111331623021	0.00472624601031181	0.000119083060434653	0.0381269792977555	0.00275292498279422	0.0285858639578791	0.0223544286124276	0.0277843294495023	1.14813198925348e-05	0.0755341773597294	0	0.010791149747955	0.0104119824276177	0.0417248116103824	0	0	0.0280904423380727	0.00140045225614143	0.0161640476485079	0.00104838973888543	0.0278278075137617	0.00554041374380054	0.000308008213552361	0	0.00817775974025974	0	0.0343830431491294	0	1.45872536577539e-05	2.44621387247887e-05	0.0284377661670671	0.0319240297274979	0.000965472851822905	0.00235087028523121	0	0	0	0.0256526331673457	0	0.0703244750595579	4.11032101607135e-05	0.00154595708797901	0.0585988664601976	3.57244927122035e-05	0.0289045919351727	0.000537684997244364	0.0452687544177756	0	2.26439019971922e-05	0.0251366287525068	0.00814399527884332	0	5.28813738580928e-05	0.000501024823502619	0.000240859386290284	0.0583442562785089	0	0.00891989535318301	0.0102107155149336	0.000360539005813691	0.0120818771842237	0.0115488036083816	4.25948800954125e-05	0	0	0.0149237933954276	1.21570200712401e-05	0.0558868445931205	0.0563810299206188	0.000493723724173013	0.000537512730564671	0.0592526591301442	0.000205275582469465	0.00138207254470582	1.22491976775521e-05	0.00360319587808317	0.0236322816967978	0.0530283669818554	0.0217891054472764	9.28591326957006e-05	1.95049640133414e-05	0.0840569734194642	0.0296870205584535	0.0529922338967565	0.000248101072560021	0.0545958375095808	0.00440060415073934	0	0	1.93760899050572e-05	0.0516590761223162	0	0.0040371417036738	7.10479573712256e-05	0	0	0	0	9.50254192996627e-05	0.0156123977416753	0	8.95375386130635e-05	0.000484505904915716	0.000345423143350604	0.00390662220104812	0.00165435984344107	0.00844594594594595	0.000243942104407221
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Terrisporobacter	0	0.000188484833253751	1.33908246069793e-05	0	6.99251800573386e-05	5.09642434867697e-05	1.29639472626625e-05	4.85432180270094e-05	3.96076205061854e-05	0.0163550364185468	1.11080255484588e-05	0.0242720513715838	2.50890661849566e-05	0	0	0	0.0208296764378913	0	5.10816540239573e-05	0.00911395783293301	0.000263763161781773	0	0	4.43668845573664e-05	1.35948991938225e-05	8.43395510324567e-05	3.41856967044988e-05	0	0.0184710743801653	1.4951258895999e-05	0.000152406855963798	0.0183015288472269	0.0101823611640615	0	0.0181664724086652	0.000134270241238867	0.000899903087359823	0.00746241753487869	0	0	0	0.0138172618468425	0	0.000556658115107217	0.0176773876749325	0.000416790711521286	0.000248924783228001	0.000860289057123193	0.0101845450194118	0.000201670764720027	0.0103495447898486	1.14813198925348e-05	0.0130885942250325	0	0.0175978749735881	0.0126085302155038	9.9677046369762e-06	0	3.74545863140942e-05	7.40521327014218e-05	0	0.0140718327127929	0.000868197752514497	0.000304406280916263	0.00375318350386489	0.000102669404517454	1.19462894824867e-05	0	0	5.29901589704769e-05	0	1.45872536577539e-05	2.44621387247887e-05	7.62747416193128e-05	0	0.000643648567881936	0.0140125765769939	0	0	1.23216442002021e-05	0.0197508508961655	0	0.0171378972834217	1.37010700535712e-05	0	8.56887539631049e-05	0	0.000108527879606406	0.000134421249311091	0.0153815421494207	2.42019409956679e-05	2.26439019971922e-05	7.65427184911899e-05	0.00126881085866037	0	0	0.00892735140059212	3.21145848387045e-05	0	0	0.0235953656409618	0.00208420972121305	0	0.00219670494258612	0.000594788168672012	0	0	0	0.00624470787468247	0	0.0171987491818777	0.0181152045593324	0.00203474019659181	5.65802874278601e-05	0.0133374171632233	0	0	2.44983953551042e-05	0.000887743911991506	5.90807042419946e-05	0.0118834653718375	0.0179410294852574	0	9.7524820066707e-06	0.0416181298316213	0.000326020251610924	0.0137810263438404	0.000706133821901599	0.00902069453452037	0.000522105577206362	1.44370975659054e-05	1.25494133149275e-05	0	0	0	0.00149611721959676	0	0	1.100727580931e-05	3.4651235316539e-05	0	0	0.000172830971310059	0	0.00214890092671352	0.00244271727061674	0	0.00333492139113864	0.00746479441552677	0.000633445945945946	8.13140348024069e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.000739521706524456	0.000238747455454751	0.00520903077211495	0.000436474285429241	0.000209775540172016	0.000366942553104742	0.000259278945253251	0.000349511169794468	0.000224443182868384	0.000233167525315331	0.00586503748958623	0.000161813675810559	0.000338702393496914	0.00344234079173838	0.00026125861336991	3.30917634600748e-05	0	0.00011686642168002	0.000178785789083851	0.000160128102481986	0.000274313688253044	0.000276746965217938	1.66613905596561e-05	0.000325357153420687	0.00107399703631198	9.83961428711994e-05	0.000250695109166325	0.000128531950900795	0.000165289256198347	4.48537766879971e-05	0.000339984524842318	0.00111594688092847	0	0.000114881786641546	0.000415310209932613	0.000425189097256411	0.000103834971618441	5.40754893831789e-05	0.000330941528649006	0.000272501220578384	0.000530259687704952	0.000319715314363558	0.00494602775715346	7.26075802313762e-05	6.13798183157378e-05	0	0.000428703793337113	0	1.32957506780833e-05	0.000349045554323123	5.66064437001745e-05	0.000436290155916324	0	0.0047070833097034	0.000377312928250174	0.000224843474350548	0.000428611299389976	0.0005276302367301	0.000199757793675169	0.000555390995260663	0.000308356460067838	0.000112484673963173	0.00203125511909052	0.000177570330534487	0.000491488315982306	0.000479123887748118	0.000131409184307354	0.00111607142857143	0.000298373862449649	0.000431491294473883	0.000172763110364216	0.000204221551208554	6.11553468119718e-05	0.000305098966477251	0.000379851362510322	4.59748977058526e-05	0.000324257970376718	0.00857158068466166	0.000200762899016262	0.000135538086202223	0.000134131415254095	0.000217240770661634	0	0.00541192267116062	0.000515319029326337	0	0.000321520434409831	0.00039793555855682	0.000188189749035528	4.60985279203417e-05	0.000290423291948014	0.000747248765907341	0.000183702524378856	0.00333431690764237	0	0.00371491651353102	2.27738556137554e-05	0.000128458339354818	0.000241178629476223	0.00364377115969473	0.000672729537809892	0.000133848330720104	9.01347514534229e-05	3.32834082210018e-05	0.000371742605420007	0.00873195041955957	8.38855800687862e-05	0.00610589120918951	0.000211685012701101	2.43140401424803e-05	0.000181804959639299	0.000508854060655404	0	0.000480932443136811	5.56885894080303e-05	0	0.0045410955040334	0.00194762243073079	0.000435168584309562	0.000177242112725984	0	0.000274862568715642	0.000742873061565605	9.7524820066707e-05	0.000132373186487345	1.91776618594661e-05	0.000342622201918684	0	0	0	0.000101059682961337	0.00015059295977913	0.0152102305754699	0.000216872695727608	0.00960077985083086	0.000237478923745518	0.00532859680284192	2.7481209722852e-05	4.40291032372398e-05	0.000173256176582695	6.10513034453286e-05	0.00218558464389224	0	6.60894851629106e-05	0	0	0	0.000476417341591234	0	0	0.00260204911367702
