#Taxonomy	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia	0.00156762492764808	0.00139708864752805	0	0.00103821469021352	0.000122354092744402	0.00099812850904554	0.000510076851578971	0.00349909330064107	0.00217104850348246	0	0.000639291861322842	0	0.00350240473078436	0.000458482546684676	0.000382447891474787	0	0.000520093898033483	0.000999683433579367	0.000710959935316586	0.000866425992779783	0.000465438077866532	0.00157055214723926	0.000437534341358188	1.17236043049075e-05	0	0.000599573636525138	0.000579105860551309	0	0	1.29851579644466e-05	5.76103237700196e-05	0.00152655400519564	0.000570257022986789	0.00109742106050781	0.000426273977911258	0	0.000419551080344032	0.00118092354277063	0.000766707841717426	0.00109011318440797	0.000399794391455823	0.000439699355565632	0.000159536887207421	0.00400170605650058	0.00130771283693622	0.000575215406185962	0.00345269254329788	9.70864360540189e-05	0.000418626069240752	0.00350277478846194	0.00547764357100671	0.00108647980543041	0.0017841595181342	0.00681864441278241	0.0030608214849921	0.000308008213552361	5.28101606749139e-05	0.000495327411418948	0.000317695647569628	0.00118980280481383	0.00018262987012987	0.000691477918805126	0	0.00404145553633483	2.49875062468766e-05	1.45872536577539e-05	0.000164463847855989	0.000952875135619605	0	0	3.69351234556502e-05	0	0.000439797944258752	0	0	0	0.00187116670709311	0	0.00108055883960693	0.000290793734716807	0.00168523161658926	0	8.57443837428648e-05	2.49165296257537e-05	1.50925171300069e-05	0	0	0	0.000401181662350925	1.24848621046981e-05	0	0.00410879208784816	0	0	0.000295914637330502	0	0	0	1.22310693623944e-05	0.000558780056959515	0.00055143257587942	0.00118930729764489	2.82901437139301e-05	0.00171124103867145	0	0.0021063975702949	0.000142095914742451	4.64295663478503e-05	0.000542034082045452	0	0.000597288156629123	0.000644095788604459	0.00081104079136308	0	0.000133848330720104	2.14219918167991e-05	0.000301256670683422	0.00277606415792721	0.000634179751908881	0.00138798525265669	0.000783243073893389	0.00222782819513154	0	3.0085593513546e-05	0.000332588967548819	0	0.00105708245243129	0.00102223358037312	0.000299550673989016	0.000319437789490497	9.52834683182468e-05	6.79317059915765e-05	0	0.000423370025402202	0.00187667560321716	0.000380728229267617	0.00834765529094034	0.00194747713189731	0	0.00200886262924668	4.75025532622378e-05	0	0	1.95034423575761e-05	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05785460920618e-05	0	0	0	0	0	0	0	0	7.57002271006813e-06	0	0	0	0	0	0	0	0	0	9.70864360540189e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51313111005001e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75698904713146e-05	0	0	0	0	0	0	0	0	4.33745391455216e-05	0	0	0	0	0	0	0	0	0	0	0.000952834683182468	0	0	0	0	0	0	0.000295072292711714	0	0	0.000926299788613638	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	0.0162791819409608	0.0235251701293434	0.0129602064106381	0.0212886446579135	0.0512527699607107	0.0468553280780355	0.0445467117045635	0.0114167496743545	0.0779067578590701	0.0494534274652699	0.0307941971969511	0.0134547120119089	0.0355570219407891	0.0191323527589497	0.0317094295902183	0.0244007675625348	0.0174161172882023	0.0221263266632233	0.0397579948141746	0.0283921133018606	0.0229196804830492	0.0813251533742331	0.082195404871894	0.0222045065534948	0.0273447898488568	0.050119914727305	0.0494556404910818	0.0131510046529721	0.0184694418396053	0.0324628949111166	0.0433805737988247	0.0478320254961301	0.0202712794123637	0.0150895395819823	0.0419686107343538	0.0025032805087312	0.0647507167330956	0.0206131718395155	0.0413596285726456	0.00719645031894327	0.0314009937746302	0.0255575250422524	0.016865328076213	0.0115158813788951	0.0547771550573792	0.0183589583807686	0.0218299270479479	0.0268929427869632	0.0456162873449339	0.0157202844421937	0.0108163194404234	0.0208325026912803	0.0495282682234053	0.146346427844494	0.00930588467614534	0.0286105407255305	0.0391323290601112	0.0242270140562912	0.0388118182780896	0.0328561118804736	0.016700487012987	0.012677095178094	0.0322453727462452	0.00967499961728641	0.0383808095952024	0.0245649351596575	0.0261348005502063	0.0567102221802915	0.0117015696243393	0.0152900828808231	0.0196864208018615	0.0404190613989256	0.0236108667789199	0.0316115702479339	0.04634170383696	0.0506496113803883	0.0523580165632905	0.0524940100196036	0.0176703151418075	0.0156103363954795	0.0429939578281064	0.0225825741320483	0.0302677674612313	0.0543678676433946	0.0487790153641824	0.0573493875510374	0.0234671042816649	0.0310401868249489	0.0130566395565119	0.0548584840880432	0.0155487540784801	0.0315977019853102	0.0216582117447504	0.0371051751326038	0.0181900468241397	0.0371510602234598	0.0485659831454224	0.034572372281743	0.0461967489817635	0.0255777064782436	0.0324541047262367	0.0144514665818479	0.047753762589114	0.0170735185449266	0.0354096001644568	0.0167858659090167	0.0276376554174067	0.0984306806574427	0.0340423844211473	0.0894989398504631	0.0121474448478079	0.0267052023121387	0.0386906344732224	0.00272684393608867	0.0100386248040078	0.0426297637154303	0.045977506168589	0.0314620604565083	0.0333324877603308	0.0470180004337454	0.0162019424428233	0.0340562854241064	0.0351662713587299	0.112760804488771	0.0241364565021143	0.0324451322978239	0.0269149455195967	0.035778175313059	0.0155766350474289	0.0924240004259171	0.0181991424487851	0.069992301073321	0.0327074596517982	0.0114309906858594	0.0193029490616622	0.0311158798283262	0.0346182175300761	0.030126881085866	0.0177892918825561	0.0636927621861152	0.00558155000831295	0.0259150446811115	0.0267144829702363	0.000156027538860609	0.114523470185279	0.20216792842395	0.0365287162162162	0.0727940188924207
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23914201806669e-05	0	0	0	0	0	0	0	0	0	0	1.47889615191221e-05	0	0	0	1.01928486973539e-05	0.00597317266364545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82518616324113e-05	0	0	0	0	0	0	0	1.14077116130504e-05	0	0	0	0	0	0	0	0	0	0.000977345995069508	0	9.43440728336242e-06	0	0.00973492426407545	0	0	0	0	0.0047315113728776	0.00301144348524393	0	0.00104068346281372	0	0	0	0.00274367723099652	0	0	0	0.00274977085242896	0.000283455169327167	0	0	0	0.000245430658620391	0	7.85286865291891e-05	0.00335690734457877	0	0	0.00453512135755126	0	0.00183466040435915	1.80251631277263e-05	0	1.38291546237778e-05	0	0	0	0	0	0.00687157581948185	0	0	0	0	0	0	0	0.000899723656305563	0	0	0.000279039090839908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	0	0	0	1.04870170728638e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01928486973539e-05	0	0	0	0	0	0	0	0	0	0	8.5165092531873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4951258895999e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74067433723825e-05	0	0	0	0	0	0	0	0	0	0	1.63286633356193e-05	0	0	0	0	0	0	0	0	0	0	1.43455557468296e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Muricomes	0.0040034728921474	0	0	0.00253785813163304	0.000761314354854059	0.00114557931151818	0.000997483620865544	0.0052614103644676	0	0	6.88468158347676e-05	0	2.53797444259736e-05	2.47828403613338e-05	0	0	0.00324707271474958	0.000216598077275529	0.000167284690662726	0.00195501249652874	0	0.000294478527607362	0	0.00151234495533307	0.00525008133928836	0	0	0	2.03856973947079e-05	0.000311643791146719	5.76103237700196e-05	0.00115161091620022	0.000122197933497169	0.00426497730333716	0.000639410966866886	0	0.000699251800573386	0.0039439818319455	0.0010222771222899	0.00309149285890699	0.00155348677822834	0.00013740604861426	0	0.00402679512268553	1.33440085401655e-05	8.38855800687862e-05	0	1.94172872108038e-05	1.39542023080251e-05	0.00911565487117807	0.00559344998899839	0.00202344404130617	0	0	0.006788112164297	0	3.96076205061854e-05	0.000198130964567579	0	0.000438861690300181	0.00150162337662338	0	0	0.00627650291627757	0.00792103948025987	0.00083147345849197	4.48537766879971e-05	9.43440728336242e-06	0	0.000785938839668477	0	0.00515788486529212	5.02626222010002e-05	0.00388429752066116	0.000603760565809902	0.000286804141451803	0.000693024706330781	0.000217817468961011	0.00410612359050634	0.000145396867358403	0.000438434241714278	0.00102008512434486	0.00320928979151866	0.0125330144017541	0.0041353496936219	0	0.00140235715351335	0.00792337952987948	0	0.00239709352410203	0.000360927439147634	0	0.00246580075701654	0.000179194342237301	0.000870337168619123	0.00489466948009271	0.000562584674734207	0.00412454101906343	0.000525935982582957	0	0.000482503503894493	0.00226798135829957	2.82901437139301e-05	0.00359101339175752	5.13927433446397e-05	0.00865419156787825	0.000852575488454707	0.000417866097130653	0.000383389960471173	0.0325856489231113	0.00127990319277669	0	0	0	0	0.0023778410916647	0.000588167785620015	0	0.00284112528855179	0.00906527868141401	0.00098464843575169	0.00104838973888543	0	0.000165470764324503	0	0	0.000813140348024069	0	3.32834082210018e-05	0.00212958526326998	0.000762267746545974	0.00228703410171641	0	0	0.00241286863270777	0.00145368960265818	0.00675178001473116	0.000501622897609914	0	0.00218611521418021	0.000403771702729022	0	0	0	4.59748977058526e-05	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Murimonas	0.000132645186185607	0	1.98471767391089e-05	2.09740341457276e-05	1.35948991938225e-05	0	0	0.000127704135059893	3.76482399447826e-05	0	9.83525940496681e-05	0	0	0.000111522781626002	0	6.81268521987941e-05	9.83961428711994e-05	0.000616471450707276	0	0	7.54764450594377e-05	0.000245398773006135	0.000274730865503978	0	1.47889615191221e-05	0	0.000148912935570337	0	1.01928486973539e-05	0	0	0	0.000678877408317606	9.97655509552552e-05	0	0	0.000279700720229355	6.0560181680545e-05	0	0	0	0.000247330887505668	0.000170932379150808	0.00015053439710974	0	0.000143803851546491	0	7.76691488432151e-05	0.0001116336184642	0	0.000173709626987528	2.99031139109286e-05	0	0	9.87361769352291e-05	0.000159707962582706	1.32025401687285e-05	0.000242160067804819	0	0.000341336870233474	0	0	0	0.000214319611775332	0	0	7.47562944799952e-05	0	0	1.78622463561017e-05	0	0	7.53939333015003e-05	0	0	0	0.000242558647215773	0	0.000114412112428969	2.64357940651642e-05	1.37010700535712e-05	0	0	0	0	1.0415798683443e-05	0	0	8.5099140498681e-05	0	0	0	0	0	3.48134867447649e-05	0	2.29626397850697e-05	0	0	0	0.000528456218551111	9.68040823664449e-05	0	0.000129639472626625	8.99373008531195e-05	8.16433166780967e-05	0	0	0	0	3.10279561885259e-05	0.000115606936416185	0	0	3.8242380205744e-05	0	0	0	2.53671900763552e-05	8.67490782910432e-05	0.000179026988318489	0	0	0	0	0	0	0	3.32834082210018e-05	0	0	0	0	0.00010584250635055	4.46827524575514e-05	6.92233144122941e-05	0.000184139454947213	0	0	0.000354505169867061	0	0	0	0	0	0.000172057811424639	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	3.61759598688019e-05	0	0	5.2435085364319e-05	0.000339872479845562	3.40271082629161e-05	7.93452880233955e-05	1.27704135059893e-05	0	0	8.85173346447013e-05	0	0	0	0	0	5.62263673549711e-05	0	6.97019544428026e-05	0.000122188281033046	0	0	0	0	0	0	0	0	0	0	0	1.33908246069793e-05	0	7.48241632164414e-05	7.75043596202286e-05	0	0	7.57002271006813e-05	4.25948800954125e-05	0	2.28453937974756e-05	0	0	1.25445330924783e-05	0	0	0	0	0	0	2.3161283598337e-05	3.98708185479048e-05	0	0	0	0	1.32025401687285e-05	4.40291032372398e-05	0	2.92574460200121e-05	2.02922077922078e-05	0	0	3.0617087396476e-05	0	0	4.48537766879971e-05	0	0	0	0	0	0	0	0	0	0	0	7.62747416193128e-05	1.32178970325821e-05	0.000109608560428569	0	0.00023273475587349	0	0	0	0	0	1.21570200712401e-05	0	0	0	0	0	0	0	0	0	0	0	9.19054293132367e-05	6.91457731188892e-05	0	5.18557890506501e-05	0	1.63286633356193e-05	0	0	9.25424042516625e-05	0	3.10279561885259e-05	0	0	0	0	0	0.000100418890227807	0	7.61015702290657e-05	0.000173498156582086	0	0	0	1.5042796756773e-05	0	0	0	0	0	0.000266198157908747	0	0.000135863411983153	0	0	0	0	6.13798183157378e-05	0	0	0	2.37512766311189e-05	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Parasporobacterium	0	0	0	0	0	0	0	0	0	0	0	1.90846978892324e-05	0	1.23914201806669e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45872536577539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174067433723825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232983857547013	0	0	2.26439019971922e-05	0	0	0.00098302055406613	0	0	0	0	0.000118168389955687	2.37512766311189e-05	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	0	0	0	0	0	1.1342369420972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64406869290464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47889615191221e-05	0	0	0	0	1.29851579644466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64050803374569e-05	0	0	0	0	0	0	0	2.49875062468766e-05	0	0	0	0	7.1448985424407e-05	0	0	0	0	0	0	0	2.42019409956679e-05	0	0	0	3.517534911534e-05	0	2.49165296257537e-05	1.50925171300069e-05	1.0415798683443e-05	1.49186931224825e-05	0	0	1.24848621046981e-05	0	0	0	0	0	1.72956518731191e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28439836335983e-05	0	0	2.53671900763552e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90841949778434e-05	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.000301466332240015	4.50673757267114e-05	3.96943534782177e-05	6.29221024371828e-05	0.118873798550784	0.128100720240458	0.052707941329827	0.000357571578167701	2.50988266298551e-05	5.69346390343885e-05	0.000167199409884436	3.81693957784648e-05	1.26898722129868e-05	0.00225523847288138	0	0.000692622997354407	0.000801225734808338	0.000166613905596561	0.0732149329467198	0.15257983893363	0.000113214667589157	0.000196319018404908	1.01752172408881e-05	4.689441721963e-05	0.00069508119139874	0.0001776514478593	0	0.000329149149448675	0.00388347535369185	0.0262559894041111	0.00829588662288282	0.049787085888749	5.43101926654085e-05	0.00019953110191051	0.0968416973454757	0.000100938730190774	0.000209775540172016	0.00185465556396669	0.137538867828087	0.000264011786848806	0.109360900108516	0.000123665443752834	0.000900243863527589	0.000351246926589392	8.00640512409928e-05	0.000107852888659868	5.56885894080303e-05	0.000757274201221347	1.39542023080251e-05	0.000295414741195586	0.000138967701590022	3.98708185479048e-05	2.85465522901472e-05	0.000101770812131081	0.00145635860979463	1.14077116130504e-05	0.000818557490461165	0.000132087309711719	7.94239118924071e-05	0.00014628723010006	0.0420454545454545	1.53661759734472e-05	1.71062985391221e-05	0.000168393980680618	0.000424787606196902	0.0215016118915292	0.000164463847855989	3.77376291334497e-05	0	0.0533009431266076	1.84675617278251e-05	0.0002009565531932	0.000942424166268754	6.8870523415978e-05	0.0254441952734173	0.0495884360570167	0.000173256176582695	0.0216607371911227	0.000800884787002784	6.60894851629106e-05	0.00757669173962486	0.0313764114108833	0.0636835787255935	0.000523247122140828	0.000120740137040056	0	1.49186931224825e-05	0.000194609321786514	4.86280802849606e-05	0.000274666966303357	0.090751595299281	7.27219838557196e-05	0.0302492500510436	0.0317532374444498	0.0133683789099897	0.000103773911238715	0.0528255528255528	0.000251496403601429	0.081850316173143	1.80251631277263e-05	0.000241251751947246	0.00995699132912005	0.000339481724567161	0.000375954470617214	0.00152893411450303	0.00323307534045263	0.0347424511545293	0.0486581855325471	0.0938115572242567	0.0018971096975784	0.0118449222749697	0.000495458298926507	0	0.000206355757325629	1.9121190102872e-05	0.0557614446991281	0.0413295461066162	0.000616903146206046	0.00816823520458639	0.000390370852309694	0.00738486326813767	0.0269305114176195	0.000774480855801346	0.00917610602163154	9.50254192996627e-05	0	0.0310619612945194	0.000383337592639918	0.0106839740389416	0.188947452483629	0.100619342544069	0.0403740772609936	1.58851188206888e-05	0.000635055038103302	0.022207327971403	0.010348885504638	0.000920697274736067	0.0336677485984066	0.027979274611399	0.0027178729689808	0.0406146830392134	0.000146896804994491	5.75329855783983e-05	1.95034423575761e-05	0.00662038526964278	0.00946317962835513	0.000211148648648649	0.00313381385145722
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Syntrophococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23914201806669e-05	0	0	0	0	0	0	0	0	0	9.378883443926e-05	1.47889615191221e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32025401687285e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107176828369706	0	0	0	0	0	0	0	0	0	0	0	9.96661185030149e-05	1.50925171300069e-05	0	0	0.000111205326735151	0	3.74545863140942e-05	0	0	0	0	0	6.91826074924764e-05	0	0.000100598561440571	0	0	0	1.38291546237778e-05	0	0	0	0	0	0	0	0.000111594688092847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32834082210018e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	0.000373818251977619	9.01347514534229e-05	0	0.000503376819497462	0.00894544366953519	0.00825724493846765	0.00223300310580127	0.000932240185937221	2.50988266298551e-05	0.000660441812798907	0.00125891320383575	0.000438948051452346	0.000723322716140248	0.015253838242401	0.00114734367442436	0.0280341996798038	0.000520093898033483	3.33227811193122e-05	0.00161708534307302	0.000877534018328242	0.0428832002012705	0.000196319018404908	2.03504344817762e-05	0	0	0.00290904245869604	0.000182004699030411	0.00065829829889735	0.0153606229869124	0.000233732843360039	0.114010830740869	0.00316023460724711	0.000353016252325155	0.000399062203821021	0.00490215074597946	0	0.000279700720229355	0.000355791067373202	0.0106487200238531	0.000681320740254984	0.0014506825061397	8.2443629168556e-05	0.0117373567016888	0.000238346128757088	0.000960768614891914	0.00013182019725095	0.000194910062928106	0.0455238298657295	0.0743340356948495	0.0011605579118398	0.000509548239163414	0.0124396953869463	0.000413925008207134	0.00274781192753918	0.00095033570300158	0.0467602099018937	0.0165427828314168	0.000143094585521029	0.000211797098379752	0.000117029784080048	0.00399756493506493	0.000307323519468945	0	0.000887895534497803	0	0.000277157819497323	0.000209317624543987	0.000820793433652531	0	0.000232209202629323	1.84675617278251e-05	0	0.0226056143348999	2.75482093663912e-05	0.000246432884004042	0.000372845383887343	0.000138604941266156	0.000459836878917689	0.000444935992779324	1.32178970325821e-05	0.00113718881444641	0.00038692884026874	0.0216933290869448	0	1.50925171300069e-05	0.000385384551287393	0.000104430851857377	1.39006658418938e-05	9.72561605699211e-05	2.49697242093961e-05	0.000476424219674877	0.000327248927350738	0.000157057373058378	0.000262818368614708	0.000661456248150533	1.72956518731191e-05	0.00037888355645365	1.67664269067619e-05	0.000146772832348732	0.000378528425682252	0.000195299037290628	0.000442532947960891	0.0866810003394817	0.000285206839778576	0.0546047898036797	0.000391887920054864	0.00149200710479574	0.000325006964434952	0.00138813606377494	0	0.00880418256849421	0.0500412881915772	0.000771153539328831	0.000280054242084783	0.00227542162224177	0.000278485893618389	0.0377575027256556	0.000616903146206046	0.00182643768549758	0.000477119930600737	0.0163362126840621	0.00111391409756577	0.000992303596495474	0.00636310302811499	0.000665177935097639	0	0.00227679297446739	0	0.00848726909635547	0.00670819357930043	0.00962363030014293	0.0831484081336896	0.00193798449612403	0.000846740050804403	0.00907059874888293	0.0368960265817527	0.00110483672968328	0.00787843021540277	0.00414507772020725	0.0632200886262925	0.00223262000332518	0.000697759823723834	0.000536974532065051	1.95034423575761e-05	0.000459748977058526	0.00447350309704061	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	0.0019655604862049	0.0235251701293434	0	0.00151013045849239	0.00293649822586566	0.00193954517098622	0.00167758608963751	0.00292442469287156	0.0112944719834348	7.97084946481439e-05	0.00352102286697812	0	0.00436531604126746	0.00945465359784885	0.0079526664491963	0.00751666269260029	0.00334546885762078	0.0186107732551359	0.00139403908885605	0.00142182727020272	0.00734637398578527	0.0265521472392638	0.0113351920063493	0.00715139862599358	0.0100269159099648	0.00635103926096998	0.00608888447665376	1.49613249749398e-05	0.00525950992783463	0.00124657516458688	0.000460882590160157	0.00120517421462814	0.0153018967834788	0.00301790791639647	0.00714977717496609	2.01877460381548e-05	0.0197888259562268	0.00383800151400454	0.00736891425650637	0.000349176879380679	0.00600833856873608	0.00674663698696017	0.0153839141235727	0.00112900797832305	0.00420336269015212	0.0116361283209702	0.00103023890404856	0.00544654906263046	0.0140100191172572	0.00266928319723154	0.00123912867251103	0.00308002073282564	0.00246927677309773	0.00569916547934053	0.00427033965244866	0.00308008213552361	0.000976987972485906	0.00779315127299145	0.000688340569734195	0.0125124344145585	0.00125811688311688	0.000829773502566151	0	0.00139307747653966	0.0122188905547226	0.00179423219990372	0.0062047724418396	0.00322656729090995	0	0.00334024006859103	0	0.00723443591495519	0.0184338166922168	0.00776859504132231	0.00103501811281697	0.00324088679840537	0.0282754080182959	0.00377550279532419	0.00409341113356979	0.0101513449210231	0.0046583638182142	0.00443209398853284	0.00139640853524094	0.00590521752130363	0.00573515650940264	0.00156236980251646	0.0011039832910637	0.00508764369813314	0.00957973181613723	0.0115609823089504	0.000938411341783848	0.00447240200712675	0.00147633930674876	0.00434844937162517	0.00167104736374872	0.00551731294752499	0.0017451606236653	0.00601914725952752	0.00352254797636957	0.0010995349507913	0.0157388047698918	0.0013137696892589	0.00684621477877108	0.00110193551732632	0.00283944906979135	0.00158388034355508	0.000852575488454707	0.00529297056365494	0.000753559577477823	0.0117174422497489	0.00430512892115796	0.0189925681255161	0.00414827421156198	0	0.00391984397108876	0.00154238341080954	0.00078900556607563	0.00308451573103023	0.00256208619771188	0.0117545001084363	0.00284205343955601	0.00135963044261704	0	0.000285813138378687	0.00175797025704376	0	0.000650512278419255	0.00191668796319959	0.00396072557829922	0.00196986636852473	0.00609814197236779	0.0011548390018568	1.58851188206888e-05	0.00550381033022862	0.00201072386058981	0.00224975771839956	0.000982077093051805	0.00560637356152257	0.000345423143350604	0.0161890694239291	0.0133007149134266	1.22414004162076e-05	0	1.95034423575761e-05	0	0	0	4.47687693065318e-05
