#Taxonomy	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	0.00153144896777928	0	0	0.0190129619531021	0.000258303084682627	0.000158793171893609	0.000974813538573145	0.00148136796669476	0	1.13869278068777e-05	0.00262601426112614	0	0	0.00203219290962937	0	0.000102190278298191	0.00141971577571302	0.000566487279028308	0.000362450163102573	0.000944182171618995	8.8055852569344e-05	0	0	0	0	1.11032154912063e-05	0	1.49613249749398e-05	0.000315978309617972	0	0.000691323885240235	0.000227644018318648	0.000502369282155028	0.005424751833192	0.00160821546211974	0	0.00153835396126145	0.00900075700227101	0.00289645184648805	0.000170330185063746	0.000662516420126792	0.00082443629168556	0.000250700822754518	0.000903206382658437	0	0.000635133677663667	0	0.000291259308162057	8.37252138481504e-05	0.000126606317655251	3.47419253975055e-05	0.0132171763486304	0	0	0.00349279225908373	2.28154232261008e-05	0.000356468584555668	0.000396261929135158	0	5.85148920400242e-05	0.00253652597402597	0	1.71062985391221e-05	0.00162270563201323	2.49875062468766e-05	1.45872536577539e-05	0	0	0	0	0	0	0.000100525244402	0	0	0	0.000138604941266156	0	0.00152549483238626	0	0.000931672763642841	0	1.22491976775521e-05	0	0	0	0	0	0	0	0	0	1.57057373058378e-05	0	0.00273285870946405	0	0	0	0	0	0.000436550789237874	0.00392747991315291	0.00011316057485572	0.0145066569869194	2.56963716723199e-05	0.0174879984324483	0.00113676731793961	0	0.00122949194220066	0	0.0063840019857892	6.60611065235343e-05	1.32957506780833e-05	1.47396969518307e-05	9.560595051436e-05	0	0.000114764445974637	0	0.00220694553664291	0.00173498156582086	0.00514702591415656	0.0060610031779314	0	4.51283902703191e-05	0.00147289399914477	0	0.000325256139209628	0	0.00832085205525046	0.00457860831603045	0.00676512625059552	4.52878039943843e-05	0	0	0.00259159964253798	0.00155752457427662	0.00251657255094525	0.00593095308350546	0	0.00289512555391433	0.0040139657506591	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia	0.00156762492764808	0.00139708864752805	0	0.00103821469021352	0.000122354092744402	0.000975443770203596	0.000510076851578971	0.00349909330064107	0.00217104850348246	0	0.000639291861322842	0	0.00350240473078436	0.000458482546684676	0.000382447891474787	0	0.000520093898033483	0.000999683433579367	0.000710959935316586	0.000844209941682866	0.000452858670356626	0.00157055214723926	0.000437534341358188	1.17236043049075e-05	0	0.000577367205542725	0.000579105860551309	0	0	1.29851579644466e-05	0	0.0014863815313747	0.000570257022986789	0.00109742106050781	0.000426273977911258	0	0.000419551080344032	0.00118092354277063	0.000766707841717426	0.00109011318440797	0.000399794391455823	0.000439699355565632	0.000148141395264034	0.00400170605650058	0.00130771283693622	0.000575215406185962	0.00345269254329788	9.70864360540189e-05	0.000418626069240752	0.00350277478846194	0.00547764357100671	0.00108647980543041	0.0017841595181342	0.00681864441278241	0.0030608214849921	0.000308008213552361	5.28101606749139e-05	0.000495327411418948	0.000317695647569628	0.00118980280481383	0.00018262987012987	0.000691477918805126	0	0.00404145553633483	2.49875062468766e-05	1.45872536577539e-05	0.000164463847855989	0.000952875135619605	0	0	3.69351234556502e-05	0	0.000439797944258752	0	0	0	0.00187116670709311	0	0.00108055883960693	0.000290793734716807	0.00168523161658926	0	8.57443837428648e-05	2.49165296257537e-05	1.50925171300069e-05	0	0	0	0.000401181662350925	1.24848621046981e-05	0	0.00410879208784816	0	0	0.000295914637330502	0	0	0	1.22310693623944e-05	0.000558780056959515	0.00055143257587942	0.00118930729764489	2.82901437139301e-05	0.00171124103867145	0	0.0021063975702949	0.000142095914742451	4.64295663478503e-05	0.000528813738580928	0	0.000597288156629123	0.000644095788604459	0.00081104079136308	0	0.000133848330720104	2.14219918167991e-05	0.000301256670683422	0.00277606415792721	0.000634179751908881	0.00138798525265669	0.000783243073893389	0.00217868492612129	0	3.0085593513546e-05	0.000332588967548819	0	0.00105708245243129	0.00102223358037312	0.000299550673989016	0.000319437789490497	9.52834683182468e-05	6.79317059915765e-05	0	0.000423370025402202	0.00187667560321716	0.000380728229267617	0.00834765529094034	0.00194747713189731	0	0.00194977843426883	4.75025532622378e-05	0	0	1.95034423575761e-05	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia;s__Hespellia porcina	0	0	0	0	0	2.26847388419441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22160510969175e-05	1.25794075099063e-05	0	0	0	0	2.22064309824125e-05	0	0	0	0	5.76103237700196e-05	4.01724738209379e-05	0	0	0	0	0	0	0	0	0	0	1.13954919433872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32203434645232e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.91432690102546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90841949778434e-05	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05785460920618e-05	0	0	0	0	0	0	0	0	7.57002271006813e-06	0	0	0	0	0	0	0	0	0	9.70864360540189e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51313111005001e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75698904713146e-05	0	0	0	0	0	0	0	0	4.33745391455216e-05	0	0	0	0	0	0	0	0	0	0	0.000952834683182468	0	0	0	0	0	0	0.000295072292711714	0	0	0.000926299788613638	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	0.0150491993054216	0.0133850105908333	0.000734345539347028	0.0204916313603759	0.0426471987710211	0.0398911132535587	0.0366915281902473	0.0101780195642735	0.0627219677480078	0.014153951263949	0.0254143103024342	0.00173670750792015	0.0264964531807165	0.0116975006505496	0.0266026253922903	0.0134550533092618	0.0160807410635217	0.017877672070511	0.0340424345498648	0.0239155790058317	0.0136234983332285	0.0598773006134969	0.0716640550275748	0.0169054374076766	0.0220799195480493	0.0375399715757683	0.0331248552235349	0.0010921767231706	0.0104884413095772	0.0165950318785628	0.020682106233437	0.0415115562816358	0.0181124492539137	0.0133436424402654	0.0356520054253052	8.07509841526194e-05	0.0486679253199077	0.0197274791824375	0.0291348979852622	0.00616595269930761	0.0255982637500714	0.0232353628206714	0.00962919069216218	0.0103617843343871	0.0445556445156125	0.0137572351312809	0.018432923094058	0.0140581159406219	0.0265129843852476	0.0140322002067903	0.00903290060335144	0.0166959052669351	0.0311585618246956	0.0829432118868309	0.00825681279620853	0.0152521104266484	0.0118954886920243	0.0216843333443406	0.0223975431536588	0.0231621447658429	0.0134943181818182	0.00639232920495406	0.00123165349481679	0.00892488097607275	0.0291354322838581	0.0109404402433154	0.015773578135279	0.0446624840794377	8.0700480167857e-05	0.00832380680194341	0.0162145191970304	0.0286028160711654	0.0140484029051796	0.0246143250688705	0.0251115108800118	0.0197608053460292	0.0395024082608545	0.0212977080761877	0.0167423057854392	0.00740202233824599	0.0370065902146958	0.00861796053325829	0.0255518263553737	0.0417102705935117	0.0367502792115669	0.0371114907091076	0.0134119051171117	0.0228943966415991	0.00713617078181796	0.0479418704820405	0.00866225853954321	0.0198531015926114	0.0124546496835294	0.0237133846227362	0.0165538129471357	0.026427756062126	0.0335828606856644	0.0269436480391664	0.0253183135801563	0.0140055517502433	0.0275026997219861	0.0135387423766785	0.0273848591150843	0.0160104748693882	0.0180260047281324	0.0152673002188041	0.0220959147424512	0.0430402080044572	0.027643738184318	0.0690771119294722	0.00969623630891433	0.0166804293971924	0.0273094718927831	0.00172454454336419	0.00554514512983288	0.0244424926629678	0.0248321569977621	0.0200493522516965	0.0308972375130007	0.0428106701366298	0.0108087544197288	0.0309602594764604	0.0039692143859819	0.0135385170810957	0.0191951346985319	0.00130526394301591	0.0240689543015124	0.0218502427804753	0.0105175569978366	0.0810839588990044	0.0119104335397808	0.0572890720528962	0.00150908628796543	0.00571549534292972	0.0130920464700626	0.0196594212930915	0.0317333660692364	0.0249336087341399	0.0107081174438687	0.0436632200886263	0.00365769660119231	0.00130982984453421	0.000556152193924517	7.80137694303045e-05	0.000919497954117052	0.00843083275980729	0.000633445945945946	0.000402918923758786
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] aldenense	0.000542639398032028	0.00247870566496913	0.00512057159869009	0	0.000774909254047881	0.00452560539896784	0.00415996010065517	0.000114933721553904	0.000138043546464203	0.0197677066727397	0.00341283501352348	0.00116416657124318	0.00246183520931944	0.000892182253008017	0.00151854309850283	0.000749395374186736	0.000435754347001026	0.000183275296156217	0.00374996514902278	0.00307692307692308	0.000415120447826907	9.8159509202454e-05	0.000111927389649769	0.00181715866726066	0.0014049513443166	0.00258704920945106	4.96376451901122e-05	0.00296234234503808	0.00067272801402536	0.0128553063848022	0.00241963359834082	0.00337448780095878	0.00063814476381855	0.000311767346735172	0.00267390040689789	6.05632381144645e-05	0.000209775540172016	0.00012112036336109	0.00715593985602931	0.000246978768342432	0.00307270546576047	0.000288552702089946	0.00085466189575404	1.25445330924783e-05	0.00314918601547905	1.19836542955409e-05	0.00122514896697667	0.00201939786992359	0.0047304745824205	0.000221561055896689	0.000706419149749279	2.99031139109286e-05	0.009506001912619	0.0328719723183391	0.000234498420221169	0.00206479580196213	0.00254809025256459	2.20145516186199e-05	0.00436831515408239	1.95049640133414e-05	0.00186688311688312	0.00164418082915886	0	0.000535799029438329	0.0019240379810095	0.0119177862383849	1.4951258895999e-05	0.00302844473795934	0	0.00466204629894256	0.00011080537036695	0.000442104417025039	0.00182202005478626	0.000564738292011019	0.0175460213410878	0.0239768262253707	6.93024706330781e-05	0.0280742515549747	0.000190686854048282	3.96536910977463e-05	0.00489128200912491	0.00714059587041401	0.00107792939562459	0.00164449095529975	0.00181110205560083	0.0101866511124073	0.00295390123825153	0.000778437287146054	1.21570200712401e-05	0.00172291097044833	0.00103947102474519	0.00621772961966402	0.00337673352075513	0.00841018779567066	0.000417761840937179	0.00095126085302155	0.0108154033387678	0.000737722783897524	0.0185667632921146	0.00367713327805617	0.00354984720722377	0.000484020411832225	0.000509222586850741	0.000207423156202601	0.00219703977798335	0.000130629306684955	0.00298401420959147	0.0481474603027208	0.00519559498155762	0.00446378752371387	7.75698904713146e-06	0.00143682906688687	0.00416156996224007	4.4219090855492e-05	0.00158705877853838	0.0140956706154538	0.00281172892637861	0.00586057988895743	0.00114152355343599	0.000520494469746259	0.000492324217875845	0.00101562755954526	0.0154412120625393	0.00135385170810957	0.00346842780443769	0.00503458949448992	0.0011383964872337	0.00677229746997189	0.000865368613746048	0.00420593089495821	0.0016198189614102	0.000769892667904533	0.0217626127843436	0.0010584250635055	0.000446827524575514	0.00221514606119341	0.00104345691136754	0.00100324579521983	0.00224525043177893	0.00366322008862629	4.75025532622378e-05	0.00521483657730444	0.0100299171525008	3.90068847151522e-05	0	0.0689951823812801	0.000633445945945946	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] citroniae	0.000217055759212811	0.000991482265987652	0	0.000115357187801502	0.000870073548404639	0.000533091362785686	0.000317381152093582	0.000319260337649733	0.000577273012486666	0	0.00067863289894271	1.90846978892324e-05	0.000164968338768829	0.000235436983432671	0.000359950956682152	0.000283861884161642	0.000393584571484798	0.00106632899581799	0.000599436808208102	0.000244376562066093	3.77382225297189e-05	0.00230674846625767	0.000630863468935062	0.00051583858941593	0.000561980537726641	0.0003553028957186	0.000397101161520897	0	0.000142699881762955	0.000882990741582371	0.00120981679917041	0.000495460510458234	0.000801075341814775	0.0003616501222128	0.000678163146677001	0	0.00279700720229355	0.00012112036336109	0.000425948800954125	8.5165092531873e-05	0.000376948997658347	0.00101680475974552	0.000421633201905326	0.000112900797832305	0.000974112623432079	0.000898774072165566	0.000334131536448182	7.76691488432151e-05	0.000586076496937053	0.000453672638264649	0.000625354657155099	8.97093417327858e-05	0.00111331553931574	0.00203541624262162	0.000382602685624013	0.000102669404517454	0.000184835562362198	0.00125482944226133	0.0011119347664937	0.000809456006553668	8.11688311688312e-05	0.000138295583761025	0	6.1234174792952e-05	0.000524737631184408	0.000583490146310154	0.000388732731295975	0.000405679513184584	0	0.000732352100600171	0.00011080537036695	0.000468898624117466	0.000653414088613003	0.000385674931129477	0.00219325266763597	0.00447414460664812	0.00211372535430888	0.00137951063675307	0.000228824224857938	0.000330447425814553	0.000274021401071424	0.000597980934960779	0.00040422352335922	0.00161957442567399	0.000498053065290229	0.00245812848929256	0.00335670595255856	0.000500423970308178	0.000595693983490767	0.000749091726281883	0.00229549851297895	0.000145443967711439	0.00394214006376529	0.00246093563339227	3.48134867447649e-05	0.000363208689335501	0.00120553858871616	0.000586824941736667	0.00106410303452831	0.0003424780994268	0.000873101578475748	0.000276583092475557	8.48704311417902e-05	0.000181495261677275	0.000167026415870079	0.000342901930048006	0.000355239786856128	0.00283220354721887	0.000277627212754987	0.00133913625711416	8.53268795184461e-05	0.000759702725020644	0.000452055523054832	1.47396969518307e-05	0.000152969520822976	0.00192797926351192	0.000286911114936593	0	0.000507343801527105	0.00125786163522013	0.000447567470796223	0.000245716345051273	0	0.000120342374054184	0.000427614386848482	0	0	0.00102223358037312	0.000765518389083042	0.000692115210562743	9.52834683182468e-05	0.00063402925592138	0	0.00010584250635055	0.000402144772117962	0.000796068115741382	0.000736557819788853	2.95072292711714e-05	0.000172711571675302	0.00100443131462334	0.00021376148968007	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] glycyrrhizinilyticum	0	0.000270404254360269	0.00706559491912276	0	0.00575064235898691	0.000986786139624568	0.00248237401101766	3.8311240517968e-05	0.00938696115956579	0.00783420633113186	0.00114089009097615	0.0101912286728501	0.00210651878735581	0.000892182253008017	0.000483684098041642	0.00168046235423692	0	0.000666455622386244	0.000362450163102573	0.000710913635101361	0.00138373482608969	0.00049079754601227	0.00351044994810639	0	2.95779230382443e-05	0.00116583762657666	0.0107879148879844	0.00899175630993881	0.00160027724548457	0.000766124319902352	0.00887198986058302	0.00171402554969335	0.000475214185822324	0.000249413877388138	0.000968804495252858	0.00236196628646412	0.000699251800573386	3.02800908402725e-05	0.0030668313668697	2.55495277595619e-05	0.00162202295962077	0.000522142984734188	0.000957221323244524	0.000464147724421697	0.000894048572191086	0.000335542320275145	0.000556885894080303	0.00169901263094533	0.00380949723009084	0.000284864214724315	2.3161283598337e-05	0.000179418683465572	0.000742210359543826	0.00457968654589864	6.17101105845182e-05	0.00212183436002738	0.0205431525025415	0.000132087309711719	0.000158847823784814	0.000107277302073378	2.02922077922078e-05	0.000583914686990995	0.0310137192514284	1.5308543698238e-05	2.49875062468766e-05	0.000320919580470585	0.00382752227737576	0.000839662248219256	0.0116208691441714	0.000392969419834238	1.84675617278251e-05	1.33971035462133e-05	0.000741373677464753	1.37741046831956e-05	0.000110894797801819	0.000315484555596983	0.00194046917772619	0.000314625232943682	0	0.00167867292313793	0.000369928891446422	0.00513560097083964	0.00227835076802469	7.47495888772612e-05	3.01850342600139e-05	0.00191650695775352	0.000850365507981501	0	0.00150747048883378	1.24848621046981e-05	0.00158808073224959	0.00149080066904225	0.000298409008810919	0.000131409184307354	0.000452575327681944	0	0.000803692392477439	3.35328538135238e-05	0.000256852456610281	0.00618263095281012	0.000390598074581256	4.14874638713335e-05	0.00591264003621138	3.88918417879876e-05	0.00463819508685374	0.000212272623363052	0.00149200710479574	0.00134645742408766	0.000251186525825941	0	0.000434391386639362	0.00165152766308836	0.00235334787002074	7.36984847591533e-05	0.000114727140617232	0.000471283819969581	0.0173868135651575	0.00154225786551511	0.000380507851145329	4.33745391455216e-05	0.000313297229557356	0.00131048717360679	0.0156590348032335	0.0949952615190216	0.000760203354397301	0.0260679856048034	0.000975768417628883	0.00102223358037312	0.000965218838409053	0.00415269126337646	0.00371605526441162	0.00758570716905937	0.00937222010420638	0	0.00451295799821269	0.00415339886473764	0	0.00303924461493066	0	0.00124076809453471	0.00166258936417832	0.0193781368588567	0.0160900583000921	1.95034423575761e-05	0.11351202243575	0.124741913282863	0.0352618243243243	0.0723463311993553
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] hylemonae	0	0	0	0	0	0	0	3.8311240517968e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22064309824125e-05	0	0	0	0	5.76103237700196e-05	0	0	0	0	0	0	3.02800908402725e-05	0	0	0	0	0	0	0	0	0	9.70864360540189e-06	0	0	0	0	1.42732761450736e-05	0	0	0	1.32025401687285e-05	0	0	0	0	0	0	0	0	0	0	1.88688145667248e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49186931224825e-05	0	0	0	0	0	0	0	6.96269734895298e-05	0	0	0	0	0	0	0	0	0	3.85445575084798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27621793401697e-05	0	4.51283902703191e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] indolis	0	0	1.98471767391089e-05	0	0	0	1.13350411461994e-05	0	0	3.41607834206331e-05	0	1.90846978892324e-05	0	0	0	0	0	0	0	0	0	0	0	1.17236043049075e-05	1.47889615191221e-05	0	0	0	0	2.59703159288933e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33440085401655e-05	0	0	9.70864360540189e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.02922077922078e-05	0	0	0	0	1.45872536577539e-05	0	9.43440728336242e-06	0	0	0	0	1.25656555502501e-05	0	2.46432884004041e-05	2.86804141451803e-05	0	2.42019409956679e-05	0	0	1.37010700535712e-05	0	0	0	1.50925171300069e-05	1.0415798683443e-05	0	1.39006658418938e-05	0	0	0	0	0	0	0	0	1.14813198925348e-05	0	0	1.80251631277263e-05	0	0	0	0	1.28481858361599e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42025267437921e-05	0	0	0	0	0	3.32834082210018e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.22414004162076e-05	1.91776618594661e-05	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81131836774856e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9677046369762e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122759636631476	0	0	0.000118168389955687	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	0	0	1.98471767391089e-05	2.09740341457276e-05	0.0012099460282502	0.000918731923098735	0.00088413320940355	1.27704135059893e-05	1.25494133149275e-05	0.00765201548622182	0.000137693631669535	0.000324439864116951	0.0043272464246285	0.00540265919877077	0.00274462604470141	0.00818657673922176	4.21697755162283e-05	0	0.00100370814397636	0.00044432102193835	0.00745958865337443	0	0	0.00283711224178762	0.00323878257268775	0.00844954698880796	0.000397101161520897	0.000104729274824578	0.00556529538875525	0.00115567905883575	0.0100241963359834	0.000736495353383861	0.000230818318827986	2.49413877388138e-05	0.00199573726022089	0	0	7.57002271006813e-06	0.00157601056353026	3.40660370127492e-05	0.000731052601519219	0	0.00500262096314698	1.25445330924783e-05	0.0051774753135842	0	0.0012808375563847	0.00900962126581295	0.00987957523408174	0.000137156844126522	0	0.00316973007455843	0.00699390531108605	0.023916140850804	2.46840442338073e-05	0.00906913073237509	0.00394755951044981	2.20145516186199e-05	0.0107751773800699	0	0.00121753246753247	0.00391837487322905	0	3.0617087396476e-05	0.00677161419290355	0.000525141131679139	0	0.00774564837964055	0	0.000875250071448985	0.00323182330236939	0.0101416073844835	0.00629539343067528	0.00472451790633609	0.00114591291061879	0.00152006194969455	0	0.000919673757835378	5.08498277462085e-05	0	0.000438434241714278	0.000809033029652819	0.000955437418849065	0.00697662829521104	0.00943282320625434	0.000624947921006583	0.00108906459794122	0.00604678964122381	0	0.00425733797770204	0.00132821297606329	0.003890626136281	0.000848109814515242	0.00201892292254026	0.000278507893958119	0.00914939984088	0.00160738478495488	0.00559998658685847	0.000746095231106056	0.00135188723457947	0.000137858143969855	0	0.0138055901323979	7.77836835759752e-05	0.0103299414122726	3.26573266712387e-05	0.000710479573712256	0.00195004178660971	0.000674237516690684	0.0137261466354202	0.00162896769989761	0.00617671345995045	0.00441418922512365	0.00086964212015801	0.00263872423419634	0.00107109959083996	0.000659895564354163	0.0040098704503393	0.000202937520610842	0	0.00407286398424563	0.000491432690102546	7.26075802313762e-05	0.00270770341621914	0.000237563548249157	3.72932555147402e-05	0.000731826313221662	0.00498338870431894	0.00236312198369113	0.00228930415801523	9.52834683182468e-05	0.00369095602554232	6.35404752827551e-05	0.00455122777307367	0.000848972296693476	0.00418801052194379	0	0.00112127471230451	0.00466321243523316	0.013589364844904	0	0	1.91776618594661e-05	1.95034423575761e-05	0	0	0	4.47687693065318e-05
